"time","boom_x","boom_y","boom_z","boom_angle","boom_x_velocity","boom_y_velocity","boom_z_velocity","boom_x_acceleration","boom_y_acceleration","boom_z_acceleration","theta1","theta2","xt2","theta1dot","theta2dot","xt2dot","fc1","fc2","fct2"
0.1,2.99278051139906,0.038505270120402,-0.009230304934112,0.663991683160431,0.003933950331869,0.002313095140355,-3.10181752866216E-19,0.005497600371315,0.008158334779932,-1.49483180317871E-15,0.093243201977564,-0.757234885137995,-0.085368236150525,-0.001507092328424,0.004582208505326,0.000378687791496,50958.5702428955,34535.0378192626,-88854.8598233721
0.11,2.99282012385991,0.038528808118194,-0.009230304934112,0.663960648977193,0.00398838196104,0.002394426968389,3.97353678100998E-19,0.005403382696731,0.0081157461046,-2.17690362568108E-15,0.093228127519073,-0.757188776496265,-0.085364448509772,-0.001507672028296,0.004634136602135,0.000378810634842,50958.9111218622,34536.4543753753,-88850.961156085
0.12,2.99286027705441,0.03855315782115,-0.009230304934112,0.663929104372911,0.004042187918245,0.002475477760483,2.38688841126704E-19,0.005364403588921,0.008098440990334,-2.16530986282665E-15,0.093213049016337,-0.757142153389248,-0.08536066008122,-0.001507970441679,0.004685291491342,0.000378862764705,50959.4101360797,34538.0879884258,-88847.0434362676
0.13,2.99290096682255,0.038578317378874,-0.009230304934112,0.663897052457711,0.004095733869393,0.002556414958952,-5.79468837886049E-19,0.005348038076466,0.008091497624557,-1.22344744232459E-15,0.09319796824104,-0.757095020698751,-0.08535687131024,-0.001508154794891,0.004736130964716,0.000378886223118,50959.9783710124,34539.8236281001,-88843.1165666098
0.14,2.9929421914198,0.038604286047611,-0.009230304934111,0.663864494506305,0.004149168789332,0.002637306872106,7.23391089106126E-19,0.005340828513874,0.008088757300772,-2.28807673867512E-15,0.093182885908585,-0.757047380414889,-0.08535308237665,-0.001508293288623,0.004786841730038,0.000378898156313,50960.579132746,34541.613835459,-88839.1846270639
0.15,2.99298395008123,0.038631063533197,-0.009230304934111,0.663831431048477,0.004202552735939,0.002718181108015,1.47383114621163E-19,0.00533728872598,0.008087708133987,-1.79088309283378E-15,0.09316780230563,-0.756999233354108,-0.085349293352476,-0.001508413470333,0.004837499189534,0.000378905489939,50961.1974561098,34543.4392608768,-88835.249279268
0.16,2.99302624243512,0.038658649722591,-0.009230304934112,0.663797862314462,0.004255909672178,0.002799048745389,-4.81527435040638E-19,0.005335203538935,0.008087335462029,-9.5881397454418E-16,0.09315271754634,-0.756950579860801,-0.085345504266376,-0.001508526378259,0.004888133539339,0.000378910999089,50961.8272956785,34545.292091507,-88831.3111936017
0.17,2.99306906826586,0.038687044575272,-0.009230304934112,0.66376378841504,0.00430924903774,0.002879914209513,-3.42067131922759E-19,0.005333685610613,0.00808723269021,-2.6895192504521E-15,0.093137631675984,-0.756901420091024,-0.08534171512969,-0.001508636405717,0.004938756778643,0.000378915788289,50962.4662281924,34547.1691986458,-88827.3706384081
0.18,2.99311242741884,0.038716248079675,-0.009230304934112,0.66372920941379,0.004362574471663,0.002960779267285,7.25014883799993E-19,0.005332381867572,0.008087237979034,-1.06593215730773E-15,0.09312254471249,-0.75685175412628,-0.085337925946884,-0.001508745291261,0.004989373634771,0.000378920294608,50963.1132882146,34549.0693386086,-88823.4277203816
0.19,2.99315631976257,0.038746260235817,-0.009230304934112,0.663694125355851,0.004415887310676,0.003041644630126,-7.83470503572848E-20,0.005331152622317,0.008087287273288,-2.51481176092372E-15,0.093107456662992,-0.756801582018843,-0.085334136719708,-0.001508853719443,0.005039985949679,0.000378924690168,50963.7680926749,34550.9920206872,-88819.4824816916
