time,boom_x,boom_y,boom_z,boom_angle,boom_x_velocity,boom_y_velocity,boom_z_velocity,boom_x_acceleration,boom_y_acceleration,boom_z_acceleration,theta1,theta2,xt2,theta1dot,theta2dot,xt2dot,fc1,fc2,fct2
0,3.39642205550439,1.77415281868264,-0.00923030493411157,0.159760991162948,0,0,0,6.66133814775094e-16,0,-2.80540261072958e-15,0.216034256443859,-0.0562732652809107,0.0986885898736916,216.034256443859,-56.2732652809107,98.6885898736916,56672.8779176259,98575.0513845545,900.026496831488
0.001,3.39642213080101,1.77415308261035,-0.00923030493411103,0.159761106045761,0.000210830073706124,0.000738997864020855,9.41948287361119e-20,0.40885783672085,1.43312914739654,-1.94759643822175e-15,0.216034261182113,-0.0562731551363515,0.0986887245941095,4.73825397762084e-06,0.000110144559222647,0.000134720417861445,63415.8302866811,111187.266052596,1263.60797642114
0.002,3.39642260737439,1.77415475309926,-0.00923030493411113,0.159761833178536,0.000790685893292985,0.00277153316017999,3.22739370820533e-20,0.73988197296849,2.59349525758522,-3.37133959936376e-15,0.216034291172096,-0.0562724579935599,0.0986895772817435,2.99899825790817e-05,0.000697142791594274,0.000852687634065319,68875.4475227893,121399.255493979,1557.98508987254
0.003,3.3964238173112,1.77415899424271,-0.00923030493411109,0.159763679268481,0.00166740087907836,0.00584472257290407,9.51902832062683e-19,1.00417345249798,3.52004266268941,-8.4999082075924e-16,0.216034367312377,-0.0562706880438958,0.098691742126383,7.61402814077883e-05,0.00176994966408728,0.00216484463942379,73234.9840599826,129553.946702856,1793.0374590602
0.004,3.39642602583164,1.77416673584675,-0.00923030493411195,0.159767049037829,0.00277918980663762,0.00974210893930524,2.31841350819118e-19,1.21142215831958,4.24677602214517,-2.32802547650546e-15,0.216034506295118,-0.0562674572572895,0.0986956937133835,0.000138982741134441,0.00323078660631637,0.00395158700055731,76654.4546489099,135950.782395876,1977.39007519425
0.005,3.3964294409953,1.77417870749007,-0.00923030493411183,0.159772260045874,0.00407332439209091,0.0142790200012139,-4.42176067777781e-19,1.3700769065784,4.80334625729487,-2.91426756665987e-15,0.216034721217418,-0.0562624611715447,0.0987018044069762,0.000214922300301623,0.00499608574482124,0.00611069359273131,79273.3870557945,140850.857896042,2118.56315901413
0.006,3.39643422216412,1.77419546822402,-0.00923030493411182,0.15977955561354,0.00550496859673623,0.0192984793864949,1.00060593443314e-18,1.48749522247819,5.21557024700613,-1.78159976320718e-15,0.2160350221144,-0.0562554665008602,0.0987103595081739,0.000300896981855203,0.00699467068447035,0.00855510119761504,81213.2651727197,144481.486502392,2223.10468029355
0.007,3.39644048737238,1.77421743243295,-0.00923030493411164,0.159789116077374,0.00703615463238002,0.024667607209837,2.91546998794328e-18,1.57007533525501,5.50589142638199,-2.52598021275424e-15,0.216035416423389,-0.0562463003460145,0.0987215704534077,0.000394308988489911,0.00916615484570826,0.01121094523387,82579.6954106868,147040.251944027,2296.7075305982
0.008,3.39644831973592,1.77424489231627,-0.00923030493411141,0.159801068573885,0.00863488300351733,0.0302744544616605,4.86664544993511e-18,1.62337257517268,5.69378771286589,-2.36321414808165e-15,0.216035909387474,-0.0562348408135886,0.0987355862895294,0.000492964085310632,0.0114595324259028,0.0140158361216578,83464.3260890792,148698.601507638,2344.31310771298
0.009,3.39645777301718,1.77427803740041,-0.00923030493411178,0.159815495532029,0.0102743319534026,0.0360252214451794,1.30057193331197e-18,1.65220205957657,5.79613252763559,-1.2736071820862e-15,0.21603650440579,-0.056221008873761,0.0987525036337056,0.00059501831583475,0.0138319398275968,0.0169173441761785,83946.5466064386,149605.028598895,2370.20286462484
0.01,3.3964688764489,1.77431697144248,-0.0092303049341116,0.159832442031103,0.0119321634401378,0.0418418159866151,2.51434118749325e-18,1.66072930604248,5.82751408312032,-2.14982319134518e-15,0.216037203336995,-0.0562047613058916,0.0987723753026566,0.000698931204993869,0.0162475678693781,0.0198716689509979,84094.9904838127,149887.888924368,2378.07919608837
0.011,3.39648163890719,1.77436172704522,-0.00923030493411193,0.159851922163098,0.0135899142987035,0.0476597120392986,2.63406155629932e-18,1.65255019957419,5.80051756555749,-1.22866961136584e-15,0.216038006761691,-0.0561860845985937,0.0987952177743028,0.000803424696528054,0.0186767072979208,0.0228424716462001,83968.8639050716,149657.890194573,2371.13687777685
0.012,3.39649605251411,1.7744122782657,-0.00923030493411183,0.159873924522336,0.0152324625798144,0.0534260736824838,-2.36558109120953e-18,1.63076156140749,5.72597435162331,-2.74159690687654e-15,0.216038914208849,-0.0561649896865125,0.098821017625898,0.000907447157487695,0.0210949120811534,0.0257998515952096,83619.1191318481,149010.291274274,2352.12613427057
0.013,3.39651209574042,1.77446855146763,-0.00923030493411186,0.159898416930903,0.0168475602252192,0.0590981134300561,4.73831607244019e-18,1.5980234130722,5.61318195595738,-2.1920087891901e-15,0.216039924350707,-0.0561415074198031,0.0988497370758812,0.00101014185756299,0.0234822667093937,0.0287194499832424,83089.4901307315,148026.843045382,2323.4082896831
0.014,3.39652973607078,1.77453043463721,-0.00923030493411198,0.159925350495586,0.018425424264998,0.0646416572589363,6.58203133911656e-18,1.55661389695065,5.47009800849646,-1.42141506256971e-15,0.216041035170103,-0.0561156846745169,0.0988813187417303,0.00111081939661517,0.0258227452861988,0.0315816658490462,82417.4059058335,146777.499900249,2287.00484670612
