time,boom_x,boom_y,boom_z,boom_angle,boom_x_velocity,boom_y_velocity,boom_z_velocity,boom_x_acceleration,boom_y_acceleration,boom_z_acceleration,theta1,theta2,xt2,theta1dot,theta2dot,xt2dot,fc1,fc2,fct2
0,3.49118362452731,1.19942135397217,-0.00923030493411117,0.286933850614636,0,0,0,1.33226762955019e-15,3.5527136788005e-15,-2.87686713632135e-15,0.521992250815521,-0.808926101430156,0.401527214717907,521.992250815521,-808.926101430156,401.527214717907,61666.2038662941,49295.3385352417,-1601.17797759759
0.001,3.49118366733034,1.1994211890256,-0.00923030493411166,0.286933908198807,0.000119849707364626,-0.000461845844894869,1.25828091099317e-19,0.232427467997396,-0.895633506401747,-3.68167498024427e-15,0.521992243222214,-0.808926151421021,0.401527284384793,-7.5933071457257e-06,-4.99908644542302e-05,6.96668853947813e-05,56416.1597340265,45279.2105427384,-1325.92117623343
0.002,3.49118393825421,1.19942014505875,-0.00923030493411185,0.286934272650256,0.000449500072111293,-0.00173203405830667,4.22878371440617e-19,0.42064122612874,-1.62070000490224,-3.99946399368758e-15,0.521992195155035,-0.808926467805291,0.401527725323483,-4.80671786817766e-05,-0.000316384270490744,0.0004409386905877,52165.8959056594,42027.9684116261,-1103.05857146567
0.003,3.49118462611632,1.19941749467413,-0.00923030493411169,0.28693519788958,0.000947957047263609,-0.00365243015656439,7.16304089295801e-19,0.570948300499266,-2.19955453968207,-5.42595567613524e-15,0.521992073100533,-0.808927270990113,0.401528844786327,-0.000122054502298852,-0.000803184821620562,0.00111946284334863,48772.6630131959,39432.3883184996,-925.113257825325
0.004,3.49118588175142,1.19941265697934,-0.00923030493411091,0.28693688667793,0.00158012515983146,-0.00608767928045251,9.55151926029962e-19,0.688854705492868,-2.65346194473572,-4.1452034730677e-15,0.521991850271903,-0.808928736949833,0.401530888165178,-0.000222828629716787,-0.00146595971978059,0.00204337885185168,46111.8241475478,37397.1047497763,-785.557196607478
0.005,3.49118782352666,1.19940517628763,-0.00923030493411219,0.286939498054674,0.00231605542724837,-0.00892230303839693,2.28233285758463e-18,0.779161429100806,-3.00096405592731,-3.28840968764901e-15,0.521991505632206,-0.80893100368688,0.401534047982824,-0.000344639697004823,-0.00226673704742097,0.00315981764515527,44074.7020784394,35838.9640012607,-678.698175530998
0.006,3.49119054215059,1.1993947035453,-0.00923030493411097,0.286943153822765,0.00313028352465687,-0.0120581422986791,3.01194170339956e-18,0.846049174135648,-3.25820515271944,-2.24481585567351e-15,0.521991023042575,-0.80893417686534,0.401538471733282,-0.000482589630564689,-0.00317317845986054,0.00442375045798826,42566.6715495785,34685.5648615689,-599.579741995684
0.007,3.49119410486089,1.19938098016022,-0.00923030493411208,0.286947944195693,0.004001247642185,-0.0154121064927844,3.43324487809759e-18,0.89315319269126,-3.43922021497512,-2.63877273591349e-15,0.521990390520477,-0.808938334716169,0.40154426870866,-0.00063252209872644,-0.00415785082896036,0.00579697537841639,41505.4696826684,33873.9659610406,-543.892649877438
0.008,3.4911985590659,1.19936382394273,-0.00923030493411054,0.28695393270688,0.00491077672157687,-0.0189141943312961,3.82107452267226e-18,0.92362938127541,-3.55619009586848,-3.73761960928085e-15,0.521989599594784,-0.808943532301664,0.401551515934441,-0.000790925692740529,-0.00519758549557992,0.00724722578132742,40819.700389935,33349.5414275943,-507.896523844963
0.009,3.49120393550604,1.19934311690344,-0.00923030493411158,0.286961160470753,0.00584364085428258,-0.022505754713207,6.42722274366202e-18,0.940212658215645,-3.61966727590588,-4.52600932159601e-15,0.521988644745964,-0.808949805216716,0.40156026332107,-0.000954848820128973,-0.00627291505190897,0.00874738662901109,40447.511270574,33064.9684367561,-488.350590512957
