"time","boom_x","boom_y","boom_z","boom_angle","boom_x_velocity","boom_y_velocity","boom_z_velocity","boom_x_acceleration","boom_y_acceleration","boom_z_acceleration","theta1","theta2","xt2","theta1dot","theta2dot","xt2dot","fc1","fc2","fct2"
0.1,3.42544709836831,0.026284438492615,-0.009230304934112,0.30367974454898,-0.011621096729353,-0.017707008607357,-2.76565851065066E-18,-0.000282651392089,0.00720216826401,1.17231779430213E-15,-0.276986767491162,-0.026692977057817,0.102364495771242,0.016001332785947,-0.03782606502579,-0.00683642718252,22367.3113637621,105700.731178812,-1693.1730874852
0.2,3.42428573851538,0.024553084683119,-0.009230304934112,0.305852651318676,-0.011601292617675,-0.016913088581215,-2.02491712303743E-18,0.000263443050986,0.008025658306018,9.1551692030781E-16,-0.275375938848419,-0.030476712470257,0.101679761859416,0.016206528885903,-0.037832821321729,-0.006855256772042,22849.1179051463,104749.499991452,-1704.75329605916
0.3,3.42312694776355,0.022901880841114,-0.009230304934112,0.308004654043302,-0.011574308049196,-0.016111203158515,-1.44098732594292E-18,0.000276415253091,0.008013210429604,7.43515171932029E-16,-0.273745389964399,-0.034259264078903,0.100993469740043,0.016402296816068,-0.03781806952091,-0.006870416663048,23333.3598241312,103806.068184189,-1716.36064198401
0.4,3.42197091941305,0.021330801886918,-0.009230304934112,0.310135576540489,-0.011546052165125,-0.015310602547746,-1.54146872027725E-18,0.000288908700529,0.008000020694118,6.77625457916396E-16,-0.272095323294193,-0.038040253246296,0.100305666847714,0.016596894560109,-0.037801591237916,-0.00688547346914,23824.564922371,102879.036550591,-1727.84647804152
0.5,3.42081777840087,0.019839715943399,-0.009230304934111,0.312245364009253,-0.011516568442348,-0.014511353975763,-8.75898698050897E-19,0.000300972753405,0.007986168499055,2.79118201709645E-16,-0.270425856493115,-0.041819507516138,0.099616363474426,0.016790308961731,-0.037783388941897,-0.006900427274871,24322.7259253334,101968.039562413,-1739.21067308097
0.6,3.41966764536501,0.018428484501154,-0.009230304934111,0.314333963120922,-0.011485899787093,-0.013713523487168,-9.84826854661082E-19,0.000312608070432,0.007971657772993,5.36405787403848E-16,-0.26873710859252,-0.045596854528402,0.098925569931524,0.01698252623072,-0.037763463463101,-0.006915277856507,24827.8344163384,101072.721761691,-1750.4531191137
0.7,3.41852063665642,0.017096962466001,-0.009230304934112,0.316401322008532,-0.011454089031146,-0.012917176732213,1.41900963711386E-19,0.000323815485851,0.007956492487192,6.62450344415555E-16,-0.267029199998483,-0.049372122010049,0.098233296552648,0.017173532662184,-0.03774181571027,-0.006930024991917,25339.8812350084,100192.738164237,-1761.57371748743
0.8,3.41737686434735,0.015844998198661,-0.009230304934111,0.318447390266099,-0.011421178914439,-0.01212237896177,-5.06192327737964E-18,0.000334596001727,0.007940676651884,5.28657755356298E-16,-0.26530225248322,-0.05314513778288,0.097539553693574,0.017363314637521,-0.037718446670695,-0.006944668460491,25858.8564655651,99327.7538744095,-1772.57237877359
0.9,3.41623643624133,0.014672433554928,-0.009230304934111,0.320472118947788,-0.011387212067868,-0.011329195022691,2.48772084003905E-19,0.000344950796173,0.0079242143408,8.44996626406332E-16,-0.263556389176402,-0.056915729771387,0.096844351732061,0.017551858625495,-0.03769335741017,-0.006959208043199,26384.7494256127,98477.4437170568,-1783.44902265101
1,3.41509945588497,0.01357910392631,-0.009230304934112,0.322475460566984,-0.011352230996182,-0.010537689353035,-2.09170680360783E-18,0.000354881214341,0.007907109656561,4.47703368623257E-16,-0.261791734556378,-0.060683726010606,0.096147701067693,0.017739151183093,-0.037666549072931,-0.0069736435225,26917.5486548924,97641.4918848703,-1794.20357778814
1.1,3.41396602258144,0.012564838281144,-0.009230304934112,0.324457369095257,-0.011316278061098,-0.009747925977451,-2.4404098798327E-18,0.000364388770628,0.007889366762853,4.01405558171795E-16,-0.2600084144413,-0.064448954653957,0.095449612121727,0.017925178956489,-0.037638022881623,-0.006987974682502,27457.2419047368,96819.5916016005,-1804.83598173124
1.2,3.41283623140557,0.011629459206163,-0.009230304934112,0.32641779996123,-0.011279395464559,-0.008959968502615,-3.13380366413909E-18,0.000373475146146,0.00787098985643,3.86050893467234E-16,-0.258206555980151,-0.068211243981079,0.094750095336934,0.018109928682179,-0.037607780137236,-0.007002201308779,28003.8161275187,96011.4447991478,-1815.34618078428
