"time","boom_x","boom_y","boom_z","boom_angle","boom_x_velocity","boom_y_velocity","boom_z_velocity","boom_x_acceleration","boom_y_acceleration","boom_z_acceleration","theta1","theta2","xt2","theta1dot","theta2dot","xt2dot","fc1","fc2","fct2"
0.1,2.99278051139906,0.038505270120402,-0.009230304934112,0.663991683160431,0.003933950331869,0.002313095140355,-3.10181752866216E-19,0.005497600371315,0.008158334779932,-1.49483180317871E-15,0.093243201977564,-0.757234885137995,-0.085368236150525,-0.001507092328424,0.004582208505326,0.000378687791496,50958.5702428955,34535.0378192626,-88854.8598233721
0.2,2.99320074517369,0.03877708104843,-0.009230304934112,0.663658536279327,0.004469187982609,0.003122510592619,6.2637749083294E-19,0.005329942881393,0.008087355343763,-1.61331619619758E-15,0.093092367530384,-0.756750903809711,-0.085330347448847,-0.001508961958677,0.005090594424587,0.000378929042441,50964.4304897025,34552.9370530936,-88815.5349389107
0.3,2.99367429089687,0.039129767043696,-0.009230304934111,0.663274877224092,0.005001509097497,0.003931217263867,-7.47230082581207E-20,0.00531718692576,0.008088273456421,-1.7773862598831E-15,0.092941416756495,-0.756216293980586,-0.085292452359332,-0.001510042368793,0.005596483567501,0.000378972298535,50971.4669383481,34573.6110611312,-88775.9333002947
0.4,2.9942010023801,0.039563328747471,-0.009230304934112,0.662840755835673,0.005532476998366,0.004740029029889,4.13946879495239E-19,0.005302866522942,0.008089450628191,-4.21476717306399E-16,0.092790358036306,-0.755631113871979,-0.085254552946723,-0.001511120956735,0.006101998270765,0.000379015518234,50979.2510331123,34596.5103999573,-88736.1022668848
0.5,2.9947807364268,0.040077777929975,-0.009230304934111,0.662356211072429,0.006061934109466,0.005548970967504,-2.4863759547014E-18,0.005286970175562,0.008090875285172,-1.11079815490142E-15,0.092639191545946,-0.754995402618374,-0.085216649213114,-0.001512197789566,0.006607104916611,0.000379058718735,50987.7806932299,34621.6376652985,-88696.041788756
0.6,2.99541333408339,0.040673128836849,-0.009230304934112,0.66182128527056,0.006589722988668,0.006358067553606,2.83126579052501E-19,0.005269500834522,0.008092541855849,-1.40795137988879E-15,0.092487917460984,-0.754309202731544,-0.085178741160425,-0.001513272866092,0.007111769726976,0.000379101900037,50997.0536505436,34648.9956863739,-88655.7518006275
0.7,2.99609862066721,0.041349398132638,-0.009230304934112,0.661236024142459,0.007115686500453,0.007167342680595,-1.25329436919435E-18,0.005250461685912,0.008094444231487,-1.74435635686526E-15,0.092336535957117,-0.753572560099576,-0.085140828790578,-0.001514346185061,0.007615958953579,0.000379145062084,51007.0674110005,34678.5874774136,-88615.2322263174
0.8,2.99683640579839,0.042106604839714,-0.009230304934111,0.660600476773637,0.007639667839987,0.007976819603769,-9.57318831007852E-19,0.005229856151693,0.008096575767851,-2.45899248240174E-15,0.092185047210164,-0.752785523983801,-0.085102912105495,-0.001515417745196,0.008119638879975,0.000379188204946,51017.8192551073,34710.4162395599,-88574.4829789305
0.9,2.99762648343412,0.042944770271935,-0.009230304934111,0.659914695619434,0.008161510557278,0.008786520888918,-3.37259861078374E-18,0.005207687905862,0.00809892931726,-2.16581020441192E-15,0.09203345139607,-0.751948147015504,-0.085064991107096,-0.001516487545274,0.008622775823596,0.000379231328566,51029.3062385768,34744.4853630367,-88533.5039610671
1,2.99846863190534,0.043863917963093,-0.009230304934112,0.6591787365015,0.008681058581624,0.009596468360408,-1.50704607341012E-18,0.005183960865748,0.008101497206395,-1.75879616999691E-15,0.091881748690903,-0.751060485192403,-0.085027065797305,-0.001517555584044,0.009125336138368,0.000379274433001,51041.525192729,34780.7984292195,-88492.295065039
1.1,2.9993626139559,0.044864073590202,-0.009230304934111,0.658392658604042,0.009198156246222,0.010406683049634,2.70373277671204E-18,0.005158679190886,0.008104271243916,-2.0652584369474E-15,0.091729939270858,-0.7501225978749,-0.084989136178043,-0.001518621860257,0.009627286216755,0.000379317518181,51054.4727250779,34819.35921296,-88450.8561731086
1.2,3.00030817678422,0.045945264891644,-0.009230304934112,0.657556524469867,0.009712648313161,0.011217185144136,-1.49286491812775E-18,0.005131847298678,0.008107242745281,-2.56531485389483E-15,0.091578023312252,-0.749134547782118,-0.084951202251233,-0.001519686372703,0.01012859249181,0.000379360584162,51068.1452200462,34860.1716851405,-88409.187157742
1.3,3.00130505208743,0.047107521580246,-0.009230304934112,0.65667039999618,0.01022437999849,0.012027993936904,1.6819500996037E-18,0.005103469857157,0.008110402511349,-6.02428992476252E-16,0.091426000991524,-0.748096400987703,-0.084913264018797,-0.001520749120132,0.010629221439672,0.000379403630888,51082.5388394755,34903.240015165,-88367.2878818717
1.4,3.002352956108,0.048350875251329,-0.009230304934112,0.655734354430167,0.010733196997763,0.012839127776543,-2.45416279712257E-18,0.0050735517855,0.008113740847801,-1.64990826726098E-15,0.09127387248524,-0.747008226915406,-0.084875321482658,-0.001521810101295,0.011129139582181,0.0003794466584,51097.6495233796,34948.5685737481,-88325.1581991852
1.5,3.003451589683,0.049675359285777,-0.009230304934112,0.654748460364354,0.011238945511613,0.013650604017561,-4.71410241402797E-18,0.005042098269572,0.008117247570736,-1.95949059658661E-15,0.091121637970087,-0.74587009833444,-0.084837374644739,-0.001522869314982,0.011628313488131,0.00037948966667,51113.4729906719,34996.1619358285,-88282.7979544181
1.6,3.00460063829592,0.051081008748196,-0.009230304934112,0.65371279373174,0.011741472271905,0.014462438971681,-2.23837439003728E-18,0.005009114750274,0.008120912009403,-6.47863062378648E-16,0.090969297622875,-0.744682091354615,-0.084799423506964,-0.00152392675993,0.01212670977668,0.000379532655714,51130.0047399014,35046.0248835659,-88240.2069836718
1.7,3.00579977213108,0.052567860280205,-0.009230304934111,0.652627433800707,0.012240624568062,0.015274647859514,-3.15213077685501E-19,0.004974606933138,0.008124723005517,-2.13068066651687E-15,0.09081685162054,-0.743444285421247,-0.084761468071256,-0.001524982434944,0.012624295118599,0.00037957562553,51147.2400500213,35098.1624095145,-88197.3851147368
