time,x_boom,y_boom,angle_boom,theta1,theta2,xt2,theta1_dot,theta2_dot,xt2_dot,fc1,fc2,fct2
2.212,2.93169047443123,2.42782951006004,0.173129388155986,0.68124743727123,-0.508118049115243,0,-0.0465910009588697,0.105852193061594,0,55249.7434528844,49977.4753116007,970.904316113161
2.213,2.93171164996669,2.42788977393863,0.173188623240849,0.681200847529481,-0.508012224288632,0,-0.0465897417490169,0.105824826611467,0,55248.9446554814,49981.4380425036,971.23839653095
2.214,2.93173282768337,2.4279499844568,0.17324783220859,0.681154259047505,-0.507906426838915,0,-0.0465884819757321,0.105797449716817,0,55248.1460570943,49985.400807821,971.572327713359
2.215,2.93175400759475,2.4280101415982,0.173307015049331,0.681107671825866,-0.507800656776535,0,-0.0465872216393564,0.105770062380429,0,55247.3476579835,49989.3636069691,971.906109606453
2.216,2.93177518971433,2.42807024534651,0.173366171753196,0.681061085865126,-0.50769491411193,0,-0.0465859607395487,0.105742664604975,0,55246.5494583322,49993.3264392953,972.239742157431
2.217,2.9317963740556,2.4281302956854,0.173425302310313,0.68101450116585,-0.507589198855537,0,-0.0465846992766501,0.105715256393012,0,55245.7514584411,49997.289304247,972.573225310753
2.218,2.93181756063205,2.42819029259857,0.17348440671081,0.680967917728599,-0.507483511017789,0,-0.0465834372505469,0.105687837747439,0,55244.9536585257,50001.2522012,972.906559013379
2.219,2.93183874945717,2.42825023606971,0.17354348494482,0.680921335553938,-0.507377850609118,0,-0.0465821746610118,0.105660408670872,0,55244.1560588325,50005.2151295572,973.2397432117
2.22,2.93185994054446,2.42831012608252,0.173602537002477,0.68087475464243,-0.507272217639952,0,-0.0465809115084994,0.105632969166152,0,55243.3586595364,50009.1780886569,973.572777853002
2.221,2.9318811339074,2.4283699626207,0.17366156287392,0.680828174994637,-0.507166612120717,0,-0.0465796477926688,0.10560551923578,0,55242.5614609318,50013.1410779406,973.905662882242
2.222,2.93190232955948,2.42842974566796,0.173720562549289,0.680781596611123,-0.507061034061834,0,-0.0465783835138609,0.105578058882543,0,55241.7644632509,50017.1040967967,974.238398245938
2.223,2.93192352751419,2.42848947520803,0.173779536018727,0.680735019492451,-0.506955483473725,0,-0.0465771186717348,0.105550588109224,0,55240.9676667151,50021.0671446038,974.570983890704
2.224,2.93194472778501,2.42854915122463,0.173838483272378,0.680688443639185,-0.506849960366806,0,-0.0465758532666314,0.105523106918497,0,55240.171071601,50025.0302207874,974.903419762158
2.225,2.93196593038544,2.42860877370148,0.173897404300393,0.680641869051886,-0.506744464751493,0,-0.0465745872983234,0.105495615312918,0,55239.374678082,50028.993324684,975.235705807811
2.226,2.93198713532895,2.42866834262233,0.173956299092922,0.68059529573112,-0.506638996638198,0,-0.0465733207668109,0.105468113295444,0,55238.578486415,50032.9564557023,975.567841974005
2.227,2.93200834262903,2.42872785797093,0.174015167640118,0.680548723677447,-0.506533556037329,0,-0.0465720536724348,0.105440600868747,0,55237.7824968691,50036.9196132591,975.899828205994
2.228,2.93202955229916,2.42878731973102,0.174074009932138,0.680502152891432,-0.506428142959294,0,-0.0465707860148541,0.105413078035326,0,55236.9867096491,50040.8827967176,976.231664451045
2.229,2.93205076435283,2.42884672788636,0.174132825959142,0.680455583373638,-0.506322757414496,0,-0.0465695177942962,0.105385544798196,0,55236.1911249887,50044.8460054649,976.563350655778
2.23,2.93207197880352,2.42890608242072,0.174191615711292,0.680409015124627,-0.506217399413336,0,-0.0465682490106474,0.105358001159857,0,55235.3957431609,50048.8092389206,976.894886765533
2.231,2.9320931956647,2.42896538331787,0.174250379178751,0.680362448144963,-0.506112068966213,0,-0.0465669796639077,0.105330447123151,0,55234.6005643544,50052.7724964336,977.226272728217
2.232,2.93211441494985,2.42902463056158,0.174309116351687,0.680315882435209,-0.506006766083522,0,-0.0465657097543044,0.105302882690751,0,55233.8055888196,50056.7357774039,977.557508489924
2.233,2.93213563667246,2.42908382413563,0.174367827220271,0.680269317995927,-0.505901490775657,0,-0.0465644392816102,0.10527530786527,0,55233.0108168047,50060.6990812284,977.888593996548
2.234,2.932156860846,2.42914296402383,0.174426511774674,0.680222754827682,-0.505796243053007,0,-0.0465631682459389,0.105247722649665,0,55232.2162485079,50064.6624072642,978.219529196132
2.235,2.93217808748394,2.42920205020996,0.174485170005073,0.680176192931034,-0.505691022925961,0,-0.0465618966472903,0.10522012704638,0,55231.4218842105,50068.6257549356,978.550314033861
2.236,2.93219931659977,2.42926108267783,0.174543801901646,0.680129632306548,-0.505585830404902,0,-0.0465606244858918,0.105192521058314,0,55230.6277241626,50072.5891236413,978.880948455887
2.237,2.93222054820695,2.42932006141125,0.174602407454573,0.680083072954787,-0.505480665500214,0,-0.0465593517612888,0.105164904688252,0,55229.8337685508,50076.5525127246,979.211432409793
2.238,2.93224178231896,2.42937898639403,0.174660986654038,0.680036514876313,-0.505375528222275,0,-0.0465580784739359,0.105137277938866,0,55229.0400176505,50080.5159216062,979.541765841545
2.239,2.93226301894928,2.42943785761001,0.174719539490227,0.679989958071689,-0.505270418581462,0,-0.0465568046237195,0.105109640812657,0,55228.246471655,50084.4793496348,979.87194869869
2.24,2.93228425811136,2.42949667504299,0.174778065953329,0.679943402541479,-0.50516533658815,0,-0.0465555302104121,0.105081993312695,0,55227.4531308249,50088.4427962165,980.201980927305
2.241,2.93230549981869,2.42955543867684,0.174836566033536,0.679896848286245,-0.505060282252708,0,-0.0465542552344687,0.105054335441537,0,55226.659995408,50092.4062607461,980.531862473563
2.242,2.93232674408472,2.42961414849537,0.174895039721042,0.679850295306549,-0.504955255585506,0,-0.0465529796956616,0.105026667201912,0,55225.8670656241,50096.369742595,980.861593284884
2.243,2.93234799092294,2.42967280448245,0.174953487006045,0.679803743602955,-0.50485025659691,0,-0.0465517035937637,0.104998988596492,0,55225.0743417167,50100.3332411534,981.191173307562
2.244,2.9323692403468,2.42973140662194,0.175011907878744,0.679757193176026,-0.504745285297282,0,-0.0465504269292296,0.104971299628289,0,55224.281823891,50104.2967557787,981.520602489047
2.245,2.93239049236978,2.42978995489768,0.175070302329342,0.679710644026324,-0.504640341696982,0,-0.0465491497019457,0.104943600299634,0,55223.4895123996,50108.2602858685,981.849880775588
2.246,2.93241174700533,2.42984844929355,0.175128670348044,0.679664096154412,-0.504535425806368,0,-0.0465478719116845,0.104915890613597,0,55222.6974074683,50112.2238307968,982.179008114112
2.247,2.93243300426692,2.42990688979343,0.175187011925058,0.679617549560853,-0.504430537635796,0,-0.0465465935589009,0.104888170572622,0,55221.9055094251,50116.1873900273,982.507984449809
2.248,2.93245426416802,2.4299652763812,0.175245327050594,0.67957100424621,-0.504325677195616,0,-0.0465453146430264,0.104860440179777,0,55221.1138183535,50120.1509628096,982.836809732268
2.249,2.93247552672208,2.43002360904074,0.175303615714867,0.679524460211046,-0.504220844496178,0,-0.046544035164743,0.104832699437509,0,55220.3223345725,50124.1145485977,983.165483906679
2.25,2.93249679194257,2.43008188775594,0.175361877908092,0.679477917455922,-0.50411603954783,0,-0.0465427551234825,0.104804948348601,0,55219.5310583076,50128.0781467648,983.494006920115
2.251,2.93251805984294,2.43014011251072,0.175420113620489,0.679431375981402,-0.504011262360914,0,-0.0465414745196995,0.104777186916067,0,55218.7399898101,50132.0417567045,983.822378718833
2.252,2.93253933043665,2.43019828328898,0.175478322842278,0.679384835788049,-0.503906512945771,0,-0.0465401933530529,0.104749415142237,0,55217.9491292974,50136.0053777836,984.150599250515
2.253,2.93256060373717,2.43025640007463,0.175536505563684,0.679338296876426,-0.503801791312741,0,-0.0465389116236565,0.104721633030238,0,55217.1584769918,50139.9690093689,984.478668461735
2.254,2.93258187975794,2.43031446285159,0.175594661774935,0.679291759247094,-0.503697097472159,0,-0.0465376293318513,0.104693840582513,0,55216.3680331384,50143.9326508513,984.806586299854
2.255,2.93260315851242,2.43037247160379,0.17565279146626,0.679245222900617,-0.503592431434357,0,-0.0465363464772963,0.104666037801906,0,55215.5777979668,50147.8963016033,985.134352711438
2.256,2.93262444001406,2.43043042631516,0.175710894627891,0.679198687837557,-0.503487793209666,0,-0.0465350630599914,0.1046382246912,0,55214.7877717719,50151.859961056,985.461967642163
2.257,2.93264572427633,2.43048832696965,0.175768971250064,0.679152154058476,-0.503383182808412,0,-0.0465337790801641,0.10461040125324,0,55213.9979546556,50155.8236284737,985.789431041996
2.258,2.93266701131266,2.43054617355119,0.175827021323017,0.679105621563939,-0.503278600240922,0,-0.0465324945378143,0.104582567490468,0,55213.2083470028,50159.7873033626,986.11674285438
2.259,2.93268830113652,2.43060396604375,0.17588504483699,0.679059090354506,-0.503174045517516,0,-0.0465312094326009,0.10455472340584,0,55212.4189489316,50163.7509850019,986.443903029319
2.26,2.93270959376134,2.43066170443128,0.175943041782227,0.679012560430741,-0.503069518648514,0,-0.0465299237650925,0.104526869002086,0,55211.6297607564,50167.7146728361,986.770911511803
2.261,2.93273088920058,2.43071938869774,0.176001012148974,0.678966031793206,-0.502965019644232,0,-0.0465286375349478,0.10449900428199,0,55210.840782666,50171.6783662027,987.097768249814
2.262,2.93275218746768,2.43077701882712,0.17605895592748,0.678919504442464,-0.502860548514984,0,-0.0465273507421671,0.104471129248282,0,55210.0520148954,50175.642064479,987.424473190525
2.263,2.93277348857609,2.43083459480339,0.176116873107996,0.678872978379077,-0.50275610527108,0,-0.0465260633869775,0.104443243903575,0,55209.2634577324,50179.6057670866,987.751026279636
2.264,2.93279479253925,2.43089211661053,0.176174763680778,0.678826453603608,-0.502651689922829,0,-0.0465247754691518,0.104415348250768,0,55208.4751113107,50183.5694733147,988.077427466636
2.265,2.93281609937061,2.43094958423254,0.176232627636082,0.678779930116619,-0.502547302480537,0,-0.046523486989031,0.104387442292705,0,55207.6869759535,50187.5331826151,988.403676696527
2.266,2.93283740908361,2.43100699765341,0.176290464964168,0.678733407918672,-0.502442942954505,0,-0.0465221979461603,0.104359526031828,0,55206.8990518683,50191.4968943398,988.729773917239
2.267,2.93285872169169,2.43106435685716,0.176348275655298,0.678686887010331,-0.502338611355034,0,-0.0465209083409945,0.104331599471209,0,55206.1113392922,50195.4606078646,989.055719075439
2.268,2.93288003720829,2.43112166182778,0.176406059699738,0.678640367392158,-0.50223430769242,0,-0.04651961817342,0.104303662613518,0,55205.323838435,50199.4243225439,989.381512119144
2.269,2.93290135564685,2.43117891254931,0.176463817087756,0.678593849064715,-0.502130031976959,0,-0.046518327443323,0.104275715461313,0,55204.5365495544,50203.3880377712,989.707152994882
2.27,2.9329226770208,2.43123610900576,0.176521547809623,0.678547332028564,-0.502025784218941,0,-0.0465170361507035,0.10424775801755,0,55203.7494728709,50207.3517529096,990.032641650554
2.271,2.93294400134358,2.43129325118117,0.176579251855612,0.678500816284268,-0.501921564428656,0,-0.0465157442959026,0.104219790284958,0,55202.9626086444,50211.3154673523,990.35797803222
2.272,2.93296532862863,2.43135033905958,0.176636929216,0.67845430183239,-0.50181737261639,0,-0.0465144518784655,0.104191812266265,0,55202.1759570674,50215.279180438,990.683162088569
2.273,2.93298665888938,2.43140737262502,0.176694579881065,0.678407788673491,-0.501713208792426,0,-0.0465131588989607,0.104163823964427,0,55201.3895184217,50219.2428915777,991.008193765021
2.274,2.93300799213925,2.43146435186155,0.17675220384109,0.678361276808134,-0.501609072967044,0,-0.0465118653568197,0.104135825381832,0,55200.6032928997,50223.2066001094,991.333073010357
2.275,2.93302932839169,2.43152127675322,0.176809801086359,0.678314766236881,-0.501504965150522,0,-0.0465105712524974,0.104107816521434,0,55199.8172807475,50227.1703054143,991.657799771316
2.276,2.93305066766012,2.4315781472841,0.176867371607159,0.678268256960296,-0.501400885353136,0,-0.0465092765857662,0.104079797386134,0,55199.0314822015,50231.1340068672,991.982373995656
2.277,2.93307200995797,2.43163496343827,0.176924915393781,0.678221748978939,-0.501296833585158,0,-0.0465079813568536,0.104051767978603,0,55198.2458975021,50235.0977038423,992.306795629833
2.278,2.93309335529867,2.43169172519978,0.176982432436517,0.678175242293373,-0.501192809856856,0,-0.0465066855655323,0.104023728301399,0,55197.4605268725,50239.0613957026,992.631064621878
2.279,2.93311470369563,2.43174843255274,0.177039922725663,0.678128736904161,-0.501088814178499,0,-0.0465053892119158,0.103995678357535,0,55196.6753705764,50243.0250818434,992.955180918421
2.28,2.9331360551623,2.43180508548122,0.177097386251516,0.678082232811865,-0.500984846560349,0,-0.046504092296118,0.103967618149682,0,55195.8904288083,50246.9887616008,993.279144467753
2.281,2.93315740971209,2.43186168396933,0.177154823004379,0.678035730017047,-0.500880907012668,0,-0.0465027948181387,0.103939547680739,0,55195.1057018305,50250.9524343674,993.602955216175
2.282,2.93317876735841,2.43191822800117,0.177212232974554,0.677989228520269,-0.500776995545715,0,-0.0465014967777506,0.103911466953321,0,55194.3211898527,50254.9160994927,993.926613111963
2.283,2.9332001281147,2.43197471756084,0.177269616152349,0.677942728322094,-0.500673112169745,0,-0.0465001981751811,0.103883375970213,0,55193.5368930959,50258.8797563349,994.250118103049
2.284,2.93322149199437,2.43203115263247,0.177326972528073,0.677896229423084,-0.500569256895011,0,-0.0464988990105439,0.103855274734201,0,55192.75281186,50262.843404318,994.573470135006
2.285,2.93324285901084,2.43208753320016,0.177384302092038,0.6778497318238,-0.500465429731762,0,-0.0464975992834979,0.103827163248184,0,55191.968946289,50266.8070427338,994.896669157639
2.286,2.93326422917752,2.43214385924806,0.177441604834558,0.677803235524806,-0.500361630690248,0,-0.0464962989944979,0.103799041514833,0,55191.1852966477,50270.7706709766,995.219715117614
2.287,2.93328560250784,2.4322001307603,0.177498880745952,0.677756740526662,-0.500257859780711,0,-0.0464949981432028,0.10377090953682,0,55190.4018632086,50274.7342884461,995.542607961338
2.288,2.9333069790152,2.43225634772101,0.177556129816539,0.677710246829932,-0.500154117013394,0,-0.0464936967299536,0.103742767317158,0,55189.6186461761,50278.6978944847,995.865347637083
2.289,2.93332835871301,2.43231251011435,0.177613352036643,0.677663754435178,-0.500050402398535,0,-0.0464923947544094,0.103714614858404,0,55188.8356457871,50282.6614884618,996.187934092451
2.29,2.9333497416147,2.43236861792447,0.17767054739659,0.677617263342961,-0.499946715946372,0,-0.0464910922167974,0.103686452163458,0,55188.0528622777,50286.6250697451,996.510367274638
2.291,2.93337112773366,2.43242467113554,0.177727715886707,0.677570773553844,-0.499843057667137,0,-0.0464897891171177,0.103658279235106,0,55187.2702958417,50290.5886376673,996.832647132526
2.292,2.9333925170833,2.43248066973171,0.177784857497328,0.677524285068389,-0.499739427571061,0,-0.0464884854553702,0.103630096076017,0,55186.4879467845,50294.5521916546,997.154773611707
2.293,2.93341390967704,2.43253661369717,0.177841972218786,0.677477797887157,-0.499635825668371,0,-0.0464871812316687,0.103601902689093,0,55185.7058152758,50298.515731018,997.476746661411
2.294,2.93343530552827,2.43259250301609,0.177899060041417,0.677431312010711,-0.499532251969294,0,-0.0464858764456721,0.103573699077117,0,55184.923901591,50302.4792551572,997.798566228027
2.295,2.93345670465041,2.43264833767266,0.177956120955562,0.677384827439614,-0.499428706484052,0,-0.0464845710978352,0.103545485242705,0,55184.1422059223,50306.4427634027,998.120232260593
2.296,2.93347810705685,2.43270411765108,0.178013154951563,0.677338344174426,-0.499325189222863,0,-0.0464832651878169,0.10351726118887,0,55183.3607285186,50310.4062551308,998.441744706155
2.297,2.933499512761,2.43275984293554,0.178070162019765,0.67729186221571,-0.499221700195945,0,-0.0464819587160719,0.103489026918226,0,55182.5794696345,50314.369729723,998.763103511818
2.298,2.93352092177625,2.43281551351026,0.178127142150517,0.677245381564028,-0.499118239413511,0,-0.0464806516820317,0.103460782433672,0,55181.7984294751,50318.3331865193,999.084308626087
2.299,2.933542334116,2.43287112935943,0.178184095334168,0.677198902219941,-0.499014806885773,0,-0.0464793440863787,0.103432527737937,0,55181.0176082828,50322.2966248892,999.405359996228
2.3,2.93356374979366,2.43292669046729,0.178241021561074,0.677152424184013,-0.498911402622939,0,-0.0464780359284305,0.103404262833806,0,55180.2370062864,50326.2600441932,999.726257570489
2.301,2.93358516882261,2.43298219681806,0.178297920821589,0.677105947456804,-0.498808026635215,0,-0.0464767272088693,0.103375987724064,0,55179.4566237442,50330.2234438127,1000.04700129551
2.302,2.93360659121625,2.43303764839598,0.178354793106073,0.677059472038877,-0.498704678932804,0,-0.0464754179272404,0.103347702411554,0,55178.67646086,50334.1868230855,1000.36759111996
2.303,2.93362801698797,2.43309304518527,0.178411638404888,0.677012997930793,-0.498601359525905,0,-0.0464741080836575,0.103319406899004,0,55177.8965178597,50338.1501813667,1000.68802699182
2.304,2.93364944615117,2.43314838717019,0.178468456708399,0.676966525133115,-0.498498068424715,0,-0.0464727976782342,0.103291101189313,0,55177.1167949929,50342.1135180319,1001.00830885867
2.305,2.93367087871922,2.43320367433498,0.178525248006974,0.676920053646404,-0.49839480563943,0,-0.0464714867109706,0.103262785285096,0,55176.3372924858,50346.0768324345,1001.32843666804
2.306,2.93369231470553,2.43325890666391,0.178582012290981,0.676873583471222,-0.498291571180241,0,-0.0464701751818666,0.103234459189309,0,55175.5580105811,50350.0401239441,1001.64841036776
2.307,2.93371375412347,2.43331408414125,0.178638749550795,0.676827114608131,-0.498188365057336,0,-0.0464688630909222,0.10320612290468,0,55174.778949505,50354.0033919144,1001.96822990586
2.308,2.93373519698644,2.43336920675125,0.178695459776791,0.676780647057693,-0.498085187280902,0,-0.0464675504380239,0.103177776434052,0,55174.0001094579,50357.9666356773,1002.28789523102
2.309,2.93375664330781,2.43342427447821,0.178752142959348,0.67673418082047,-0.497982037861122,0,-0.0464662372235125,0.103149419780095,0,55173.2214907178,50361.9298546316,1002.60740629024
2.31,2.93377809310097,2.4334792873064,0.178808799088846,0.676687715897022,-0.497878916808176,0,-0.0464649234470471,0.103121052945824,0,55172.4430934973,50365.8930481166,1002.9267630313
2.311,2.9337995463793,2.43353424522011,0.178865428155671,0.676641252287913,-0.497775824132242,0,-0.0464636091089687,0.103092675933794,0,55171.6649180319,50369.8562154943,1003.24596540259
2.312,2.93382100315618,2.43358914820365,0.178922030150209,0.676594789993704,-0.497672759843495,0,-0.04646229420905,0.103064288746964,0,55170.886964556,50373.8193561237,1003.56501335174
2.313,2.93384246344498,2.43364399624131,0.17897860506285,0.676548329014957,-0.497569723952107,0,-0.0464609787474046,0.10303589138806,0,55170.1092332887,50377.7824693517,1003.88390682728
2.314,2.93386392725908,2.43369878931741,0.179035152883986,0.676501869352233,-0.497466716468247,0,-0.0464596627239189,0.103007483860097,0,55169.3317244602,50381.7455545319,1004.20264577688
2.315,2.93388539461185,2.43375352741627,0.179091673604012,0.676455411006094,-0.497363737402082,0,-0.0464583461389338,0.102979066165517,0,55168.5544383239,50385.7086110402,1004.52123014834
2.316,2.93390686551667,2.4338082105222,0.179148167213328,0.676408953977102,-0.497260786763774,0,-0.0464570289921085,0.102950638307334,0,55167.7773750947,50389.6716382176,1004.83965988997
2.317,2.93392833998691,2.43386283861953,0.179204633702332,0.676362498265819,-0.497157864563486,0,-0.0464557112835564,0.10292220028839,0,55167.0005349863,50393.6346354048,1005.15793495043
2.318,2.93394981803594,2.43391741169261,0.17926107306143,0.676316043872805,-0.497054970811375,0,-0.0464543930136188,0.102893752111413,0,55166.2239182609,50397.5976019815,1005.47605527668
2.319,2.93397129967712,2.43397192972578,0.179317485281028,0.676269590798623,-0.496952105517595,0,-0.0464530741817271,0.102865293779246,0,55165.4475251302,50401.5605372865,1005.79402081754
2.32,2.93399278492383,2.43402639270337,0.179373870351534,0.676223139043835,-0.496849268692301,0,-0.0464517547883361,0.102836825294617,0,55164.6713558572,50405.523440701,1006.11183152038
2.321,2.93401427378943,2.43408080060976,0.179430228263361,0.676176688609002,-0.49674646034564,0,-0.0464504348332184,0.102808346660424,0,55163.8954106406,50409.4863115509,1006.42948733416
2.322,2.93403576628727,2.4341351534293,0.179486559006924,0.676130239494685,-0.496643680487761,0,-0.0464491143168289,0.102779857879455,0,55163.1196897429,50413.4491492155,1006.74698820592
2.323,2.93405726243073,2.43418945114636,0.17954286257264,0.676083791701446,-0.496540929128806,0,-0.0464477932383716,0.102751358954549,0,55162.3441933328,50417.4119529952,1007.06433408573
2.324,2.93407876223316,2.43424369374531,0.17959913895093,0.676037345229848,-0.496438206278918,0,-0.046446471598756,0.102722849888494,0,55161.5689217077,50421.3747222987,1007.38152491987
2.325,2.93410026570792,2.43429788121055,0.179655388132216,0.67599090008045,-0.496335511948234,0,-0.0464451493974138,0.10269433068413,0,55160.7938750756,50425.3374564589,1007.69856065733
2.326,2.93412177286837,2.43435201352644,0.179711610106926,0.675944456253816,-0.49623284614689,0,-0.0464438266345724,0.102665801344131,0,55160.0190536568,50429.3001548181,1008.01544124636
2.327,2.93414328372787,2.4344060906774,0.179767804865487,0.675898013750506,-0.496130208885018,0,-0.0464425033102316,0.102637261871507,0,55159.2444576872,50433.2628167321,1008.33216663527
2.328,2.93416479829976,2.43446011264781,0.179823972398332,0.675851572571081,-0.496027600172749,0,-0.0464411794242778,0.102608712268989,0,55158.4700873889,50437.2254415446,1008.64873677242
2.329,2.93418631659739,2.4345140794221,0.179880112695894,0.675805132716104,-0.49592502002021,0,-0.0464398549769385,0.10258015253936,0,55157.6959430193,50441.1880286289,1008.96515160547
2.33,2.93420783863413,2.43456799098466,0.179936225748612,0.675758694186136,-0.495822468437524,0,-0.0464385299680998,0.102551582685521,0,55156.922024802,50445.1505773289,1009.28141108282
2.331,2.93422936442331,2.43462184731993,0.179992311546924,0.675712256981738,-0.495719945434814,0,-0.0464372043979893,0.1025230027102,0,55156.1483329358,50449.1130869671,1009.59751515358
2.332,2.93425089397829,2.43467564841233,0.180048370081274,0.675665821103472,-0.495617451022198,0,-0.046435878266152,0.102494412616295,0,55155.3748676906,50453.0755569276,1009.91346376531
2.333,2.93427242731241,2.43472939424628,0.180104401342108,0.675619386551899,-0.495514985209791,0,-0.0464345515730429,0.102465812406535,0,55154.6016292844,50457.0379865481,1010.22925686651
2.334,2.93429396443901,2.43478308480624,0.180160405319873,0.675572953327581,-0.495412548007707,0,-0.0464332243183208,0.102437202083934,0,55153.8286179339,50461.0003751647,1010.54489440567
2.335,2.93431550537143,2.43483672007665,0.180216382005022,0.675526521431078,-0.495310139426056,0,-0.0464318965025541,0.102408581651048,0,55153.0558338877,50464.9627221428,1010.86037633114
2.336,2.93433705012302,2.43489030004196,0.180272331388008,0.675480090862953,-0.495207759474945,0,-0.0464305681252881,0.102379951110947,0,55152.2832773835,50468.9250268351,1011.17570259077
2.337,2.93435859870711,2.43494382468663,0.180328253459287,0.675433661623766,-0.495105408164479,0,-0.0464292391865229,0.102351310466304,0,55151.5109486087,50472.8872885539,1011.4908731344
2.338,2.93438015113704,2.43499729399513,0.180384148209321,0.67538723371408,-0.495003085504759,0,-0.0464279096865994,0.10232265971996,0,55150.7388478447,50476.8495066878,1011.80588790862
2.339,2.93440170742615,2.43505070795192,0.18044001562857,0.675340807134455,-0.494900791505884,0,-0.0464265796251766,0.10229399887487,0,55149.9669752729,50480.8116805448,1012.12074686379
2.34,2.93442326758777,2.43510406654149,0.180495855707501,0.675294381885452,-0.49479852617795,0,-0.0464252490024819,0.102265327933651,0,55149.1953311763,50484.7738095141,1012.43544994654
2.341,2.93444483163523,2.43515736974832,0.180551668436582,0.675247957967633,-0.494696289531051,0,-0.046423917818629,0.102236646899314,0,55148.423915738,50488.735892904,1012.74999710721
2.342,2.93446639958185,2.43521061755691,0.180607453806283,0.67520153538156,-0.494594081575277,0,-0.0464225860735041,0.102207955774588,0,55147.6527292187,50492.6979300838,1013.06438829271
2.343,2.93448797144097,2.43526380995174,0.180663211807079,0.675155114127793,-0.494491902320714,0,-0.0464212537669937,0.102179254562373,0,55146.8817718493,50496.6599203996,1013.37862345167
2.344,2.93450954722592,2.43531694691734,0.180718942429445,0.675108694206894,-0.494389751777449,0,-0.0464199208990976,0.102150543265509,0,55146.1110438152,50500.6218631606,1013.69270253442
2.345,2.93453112695002,2.4353700284382,0.180774645663862,0.675062275619424,-0.494287629955562,0,-0.0464185874702707,0.102121821886726,0,55145.3405453723,50504.5837577315,1014.0066254883
2.346,2.93455271062658,2.43542305449884,0.18083032150081,0.675015858365943,-0.494185536865133,0,-0.0464172534800582,0.102093090428923,0,55144.5702767799,50508.5456034826,1014.3203922613
2.347,2.93457429826894,2.43547602508379,0.180885969930777,0.674969442447015,-0.494083472516238,0,-0.0464159189286875,0.102064348894942,0,55143.8002382363,50512.50739973,1014.6340028028
2.348,2.93459588989041,2.43552894017759,0.180941590944248,0.674923027863199,-0.49398143691895,0,-0.0464145838161585,0.102035597287681,0,55143.0304299871,50516.4691458305,1014.94745706089
2.349,2.93461748550431,2.43558179976475,0.180997184531715,0.674876614615056,-0.493879430083341,0,-0.0464132481424713,0.102006835609814,0,55142.2608522302,50520.4308411013,1015.2607549854
2.35,2.93463908512396,2.43563460382984,0.181052750683672,0.674830202703148,-0.493777452019476,0,-0.0464119119077395,0.101978063864351,0,55141.4915052744,50524.3924849514,1015.57389652257
2.351,2.93466068876266,2.43568735235739,0.181108289390615,0.674783792128037,-0.493675502737422,0,-0.0464105751116222,0.101949282053965,0,55140.7223892535,50528.3540766416,1015.88688162372
2.352,2.93468229643373,2.43574004533197,0.181163800643042,0.674737382890282,-0.493573582247241,0,-0.046409237754574,0.101920490181726,0,55139.9535044333,50532.3156155444,1016.19971023647
2.353,2.93470390815049,2.43579268273814,0.181219284431456,0.674690974990446,-0.49347169055899,0,-0.0464078998363675,0.101891688250191,0,55139.1848510581,50536.2771010145,1016.5123823093
2.354,2.93472552392623,2.43584526456046,0.181274740746361,0.674644568429089,-0.493369827682728,0,-0.0464065613570028,0.10186287626243,0,55138.4164293267,50540.2385323669,1016.82489779174
2.355,2.93474714377427,2.43589779078352,0.181330169578265,0.674598163206772,-0.493267993628507,0,-0.0464052223167073,0.101834054221229,0,55137.648239484,50544.1999089549,1017.13725663196
2.356,2.93476876770791,2.43595026139189,0.181385570917679,0.674551759324057,-0.493166188406377,0,-0.0464038827152535,0.101805222129315,0,55136.8802817623,50548.1612301218,1017.44945877874
2.357,2.93479039574045,2.43600267637016,0.181440944755116,0.674505356781504,-0.493064412026388,0,-0.0464025425528689,0.101776379989701,0,55136.1125564077,50552.1224952228,1017.76150418074
2.358,2.9348120278852,2.43605503570293,0.181496291081092,0.674458955579675,-0.492962664498582,0,-0.0464012018294397,0.101747527805173,0,55135.3450636328,50556.0837035814,1018.07339278655
2.359,2.93483366415545,2.4361073393748,0.181551609886126,0.67441255571913,-0.492860945833004,0,-0.0463998605448523,0.101718665578517,0,55134.577803664,50560.0448545357,1018.38512454545
2.36,2.9348553045645,2.43615958737038,0.181606901160739,0.67436615720043,-0.492759256039691,0,-0.0463985186994478,0.10168979331263,0,55133.8107767251,50564.0059474198,1018.69669940635
2.361,2.93487694912565,2.43621177967428,0.181662164895456,0.674319760024137,-0.492657595128681,0,-0.0463971762931124,0.10166091101047,0,55133.0439830441,50567.9669815714,1019.00811731821
2.362,2.93489859785219,2.43626391627112,0.181717401080805,0.674273364190812,-0.492555963110006,0,-0.0463958333256187,0.10163201867465,0,55132.2774228618,50571.927956338,1019.31937822933
2.363,2.93492025075741,2.43631599714554,0.181772609707316,0.674226969701014,-0.492454359993698,0,-0.0463944897974216,0.101603116308183,0,55131.5110963947,50575.8888710475,1019.63048208926
2.364,2.9349419078546,2.43636802228215,0.181827790765522,0.674180576555306,-0.492352785789784,0,-0.0463931457080662,0.101574203913913,0,55130.7450038921,50579.8497250543,1019.94142884628
2.365,2.93496356915705,2.43641999166561,0.181882944245959,0.674134184754248,-0.492251240508289,0,-0.0463918010580073,0.10154528149468,0,55129.9791455693,50583.8105176834,1020.25221844941
