time,x_boom,y_boom,theta1,theta2,xt2,fc1,fc2,fct2
0.028,2.19573073617876,3.5537546916115,0.777917637686363,0,0,-226085.271208812,-380276.725555713,5131.84889211886
0.029,2.19717020921987,3.55248424566923,0.777385114790578,0,0,-208875.062950608,-351678.752464361,4997.76977836307
0.03,2.19863853537849,3.55118692869495,0.776841659767092,0,0,-192463.222966129,-324398.098881363,4869.69584728839
0.031,2.20013377662515,3.54986437004549,0.776287974521108,0,0,-176853.934945947,-298442.343965975,4747.67330448363
0.032,2.2016540896304,3.54851812107687,0.775724726930721,0,0,-162043.290679578,-273805.655448892,4631.68629726882
0.033,2.20319772536344,3.54714965536564,0.775152550972198,0,0,-148020.79650759,-250471.277276794,4521.66794824294
0.034,2.20476302790112,3.54576036958934,0.774572047130497,0,0,-134770.666328639,-228413.664898333,4417.50993252759
0.035,2.20634843260147,3.54435158493879,0.773983783039505,0,0,-122272.928076324,-207600.31275958,4319.07076035562
0.036,2.20795246377392,3.54292454895272,0.773388294304501,0,0,-110504.367407611,-187993.313282055,4226.18291166182
0.037,2.20957373195873,3.54148043768184,0.772786085466258,0,0,-99439.3295287338,-169550.681905927,4138.65895537392
0.038,2.21121093091178,3.54002035810302,0.772177631072336,0,0,-89050.3975865571,-152227.478627016,4056.29677314547
0.039,2.21286283437567,3.53854535071677,0.771563376826362,0,0,-79308.9638413278,-135976.752783435,3978.88399530174
0.04,2.2145282927056,3.53705639227134,0.770943740790706,0,0,-70185.7078742929,-120750.33459414,3906.20174572161
0.041,2.21620622940747,3.53555439856621,0.770319114621925,0,0,-61650.994348519,-106499.494078976,3838.02778224623
0.042,2.21789563763573,3.53404022729542,0.769689864821811,0,0,-53675.2013047695,-93175.4854491695,3774.13910992688
0.043,2.21959557669049,3.53251468089807,0.769056333989839,0,0,-46228.9886157725,-80729.9928134615,3714.31413596166
0.044,2.22130516854622,3.53097850938917,0.768418842065386,0,0,-39283.5150230398,-69115.4910665865,3658.33442748649
0.045,2.22302359443797,3.52943241314896,0.767777687550289,0,0,-32810.6111195693,-58285.5340781031,3605.98612640975
0.046,2.22475009152605,3.52787704565334,0.767133148704216,0,0,-26782.9147080891,-48194.980761826,3557.06106919216
0.047,2.22648394965556,3.52631301613159,0.766485484706903,0,0,-21173.9741397996,-38800.1682487181,3511.35765379997
0.048,2.22822450822299,3.52474089214061,0.765834936782745,0,0,-15958.3245132728,-30059.0401930757,3468.6814909702
0.049,2.22997115315945,3.52316120204787,0.76518172928433,0,0,-11111.5409744585,-21931.2371917297,3428.84587236496
0.05,2.23172331403674,3.52157443741723,0.764526070732545,0,0,-6610.2727963786,-14378.1553717351,3391.67208411143
0.051,2.23348046130055,3.5199810552939,0.763868154811677,0,0,-2432.2614252975,-7362.97839405816,3356.98959060073
0.052,2.23524210363298,3.51838148038623,0.76320816131865,0,0,1443.6547536926,-850.687408071564,3324.6361101834
0.053,2.23700778544507,3.51677610714345,0.76254625706609,0,0,5037.54655754993,5191.94713051065,3294.4576015382
0.054,2.23877708449865,3.51516530172962,0.761882596739408,0,0,8368.40901108026,10796.3884118867,3266.30817695409
0.055,2.2405496096557,3.51354940389473,0.761217323708444,0,0,11454.1834658189,15992.3681040713,3240.04995653214
0.056,2.24232499875281,3.51192872874488,0.760550570794574,0,0,14311.7853345661,20807.9305918731,3215.55287533893
0.057,2.2441029165973,3.51030356841389,0.759882460994369,0,0,16957.136164855,25269.4845130108,3192.69445381388
0.058,2.24588305308122,3.50867419363911,0.75921310816114,0,0,19405.1989675229,29401.8597984913,3171.35954021315
0.059,2.24766512140921,3.50704085524466,0.75854261764581,0,0,21670.0158841041,33228.3686998684,3151.44003254383
0.06,2.24944885643559,3.50540378553557,0.757871086898685,0,0,23764.7474222031,36770.8695252608,3132.83458628276
0.061,2.25123401310601,3.5037631996063,0.757198606033742,0,0,25701.7126137588,40049.8320129689,3115.44831316636
0.062,2.25302036499909,3.5021192965675,0.75652525835713,0,0,27492.4295606797,43084.4034520147,3099.19247545741
0.063,2.25480770296299,3.50047226069472,0.755851120861564,0,0,29147.6559257579,45892.474812869,3083.98417933942
0.064,2.25659583384227,3.4988222625028,0.755176264688319,0,0,30677.4290081995,48490.7462859685,3069.74607043012
0.065,2.25838457929017,3.49716945974996,0.754500755558512,0,0,32091.105112591,50894.7917403132,3056.40603384126
0.066,2.26017377466174,3.49551399837493,0.753824654175321,0,0,33397.3979792593,53119.1217121444,3043.89690072937
0.067,2.26196326798312,3.49385601337118,0.753148016598775,0,0,34604.4160952403,55177.244618505,3032.15616286456
0.068,2.26375291899264,3.49219562960147,0.752470894594672,0,0,35719.6987484402,57081.7259623173,3021.12569638978
0.069,2.26554259824941,3.49053296255641,0.751793335959175,0,0,36750.2507232318,58844.2453547117,3010.75149564915
0.07,2.26733218630527,3.48886811906016,0.751115384820531,0,0,37702.5755679811,60475.6512339548,3000.9834177015
0.071,2.26912157293618,3.48720119792663,0.750437081919338,0,0,38582.7073896688,61986.0132013266,2991.77493793026
0.072,2.27091065642921,3.48553229056914,0.749758464868705,0,0,39396.241152863,63384.6719311385,2983.08291697967
0.073,2.27269934292158,3.48386148156654,0.749079568395592,0,0,40148.3614783898,64680.2866423022,2974.86737909829
0.074,2.27448754578836,3.48218884918849,0.74840042456455,0,0,40843.869951237,65880.8801426274,2967.09130185287
0.075,2.27627518507545,3.48051446588267,0.747721062985031,0,0,41487.2109591271,66993.8814770095,2959.72041707636
0.076,2.27806218697494,3.47883839872632,0.74704151100336,0,0,42082.4960931092,68026.1662273984,2952.72302283286
0.077,2.27984848333985,3.47716070984455,0.746361793880419,0,0,42633.5271488177,68984.0945248059,2946.06980612009
0.078,2.28163401123549,3.47548145679771,0.745681934956006,0,0,43143.8177725792,69873.5468430461,2939.73367598381
0.079,2.28341871252501,3.47380069293981,0.745001955800819,0,0,43616.613801358,70699.9576521655,2933.68960667813
0.08,2.28520253348659,3.47211846775011,0.744321876356901,0,0,44054.9123479912,71468.3470138391,2927.91449048375
0.081,2.28698542445999,3.47043482713975,0.7436417150674,0,0,44461.4796858393,72183.3502057111,2922.38699977378
0.082,2.28876733952053,3.46874981373504,0.742961488996367,0,0,44838.8679879174,72849.2454634566,2917.08745790777
0.083,2.29054823617831,3.46706346713928,0.742281213939346,0,0,45189.430975924,73469.9799301446,2911.99771853017
0.084,2.29232807510085,3.46537582417447,0.7416009045254,0,0,45515.3385343423,74049.1939022864,2907.10105284998
0.085,2.29410681985753,3.46368691910447,0.74092057431121,0,0,45818.5903445684,74590.2434618176,2902.38204448005
0.086,2.29588443668411,3.4619967838409,0.740240235867836,0,0,46101.0285929958,75096.2215817364,2897.82649142122
0.087,2.29766089426584,3.46030544813308,0.739559900860669,0,0,46364.3498050902,75569.9777901428,2893.42131479025
0.088,2.2994361635378,3.4586129397432,0.738879580123096,0,0,46610.115856636,76014.1364761901,2889.1544738974
0.089,2.30121021750109,3.45691928460774,0.738199283724355,0,0,46839.7642110964,76431.1139178854,2885.01488729595
0.09,2.30298303105377,3.45522450698629,0.737519021031996,0,0,47054.61743058,76823.1341094196,2880.99235943744
0.091,2.3047545808353,3.4535286295986,0.736838800769386,0,0,47255.8920055541,77192.2434619229,2877.07751258385
0.092,2.30652484508351,3.45183167375081,0.736158631068616,0,0,47444.7065466485,77540.3244486861,2873.26172364232
0.093,2.30829380350315,3.45013365945166,0.735478519519173,0,0,47622.0893798413,77869.1082625844,2869.53706560333
0.094,2.31006143714502,3.4484346055195,0.734798473212708,0,0,47788.9855840492,78180.1865497752,2865.89625328085
0.095,2.31182772829498,3.44673452968068,0.734118498784184,0,0,47946.2635086604,78475.0222813759,2862.332593065
0.096,2.31359266037193,3.44503344866015,0.733438602449708,0,0,48094.7208056217,78754.9598200245,2858.83993641913
0.097,2.3153562178342,3.44333137826469,0.732758790041298,0,0,48235.0900096702,79021.2342366376,2855.41263686245
0.098,2.31711838609355,3.44162833345955,0.732079067038815,0,0,48368.0436978486,79274.9799286511,2852.04551019745
0.099,2.31887915143625,3.4399243284388,0.731399438599302,0,0,48494.1992577524,79517.2385882987,2848.73379775487
0.1,2.32063850095067,3.43821937669007,0.730719909583921,0,0,48614.1232921693,79748.9665665547,2845.47313244247
0.101,2.32239642246082,3.43651349105392,0.730040484582689,0,0,48728.3356858982,79971.0416753076,2842.25950739848
0.102,2.32415290446539,3.43480668377855,0.729361167937176,0,0,48837.3133593104,80184.2694683539,2839.08924706028
0.103,2.32590793608188,3.43309896656988,0.72868196376134,0,0,48941.4937312169,80389.389038502,2835.9589804741
0.104,2.32766150699533,3.4313903506376,0.728002875960646,0,0,49041.2779123561,80587.0783660458,2832.86561668118
0.105,2.32941360741137,3.42968084673752,0.727323908249596,0,0,49137.0336493419,80777.9592514436,2829.80632202733
0.106,2.33116422801309,3.4279704652103,0.726645064167818,0,0,49229.0980375963,80962.6018628808,2826.77849925303
0.107,2.33291335992166,3.42625921601709,0.725966347094809,0,0,49317.7800204813,81141.52892724,2823.77976823115
0.108,2.33466099466014,3.42454710877223,0.725287760263462,0,0,49403.3626909241,81315.2195915123,2820.80794822693
0.109,2.33640712412034,3.4228341527732,0.724609306772453,0,0,49486.1054100645,81484.1129787213,2817.86104156771
0.11,2.33815174053254,3.42112035702807,0.723930989597608,0,0,49566.2457572805,81648.6114622237,2814.93721861217
0.111,2.33989483643769,3.4194057302808,0.723252811602309,0,0,49644.0013241843,81809.0836792771,2812.03480392173
0.112,2.34163640466195,3.41769028103427,0.722574775547033,0,0,49719.5713646916,81965.8673039963,2809.15226354081
0.113,2.34337643829349,3.41597401757152,0.721896884098083,0,0,49793.1383123762,82119.2715983433,2806.28819329985
0.114,2.34511493066109,3.41425694797512,0.721219139835598,0,0,49864.8691752397,82269.5797579922,2803.44130806258
0.115,2.34685187531474,3.41253908014501,0.720541545260875,0,0,49934.9168175464,82417.0510691399,2800.61043184349
0.116,2.3485872660077,3.41082042181477,0.719864102803079,0,0,50003.4211375456,82561.9228909434,2797.79448872733
0.117,2.35032109668026,3.40910098056657,0.719186814825386,0,0,50070.5101494048,82704.4124774693,2794.99249452683
0.118,2.35205336144477,3.40738076384484,0.718509683630607,0,0,50136.3009766313,82844.7186512643,2792.20354912212
0.119,2.35378405457202,3.4056597789688,0.717832711466331,0,0,50200.9007642275,82983.0233406428,2789.42682942633
0.12,2.35551317047871,3.40393803314393,0.717155900529634,0,0,50264.4075161114,83119.4929915976,2786.66158292724
0.121,2.35724070371605,3.40221553347246,0.716479252971392,0,0,50326.9108633741,83254.2798636088,2783.9071217614
0.122,2.35896664895936,3.40049228696298,0.715802770900214,0,0,50388.4927694137,83387.5232194678,2781.16281727502
0.123,2.36069100099849,3.39876830053925,0.715126456386055,0,0,50449.2281767282,83519.3504170919,2778.42809503427
0.124,2.36241375472911,3.39704358104823,0.714450311463511,0,0,50509.1856000661,83649.8779111835,2775.70243024891
0.125,2.36413490514476,3.39531813526745,0.713774338134832,0,0,50568.4276702916,83779.2121720222,2772.98534357571
0.126,2.36585444732954,3.39359196991173,0.713098538372683,0,0,50627.0116331035,83907.4505283241,2770.2763972698
0.127,2.3675723764515,3.39186509163936,0.712422914122664,0,0,50684.9898063465,84034.6819404305,2767.57519165554
0.128,2.36928868775652,3.39013750705771,0.71174746730561,0,0,50742.4099986867,84160.987708435,2764.88136189449
0.129,2.37100337656282,3.3884092227284,0.711072199819704,0,0,50799.3158936162,84286.4421219371,2762.19457502122
0.13,2.37271643825582,3.38668024517197,0.710397113542398,0,0,50855.7474011334,84411.1130553282,2759.51452722804
0.131,2.37442786828357,3.38495058087222,0.709722210332171,0,0,50911.7409799182,84535.0625133492,2756.84094137735
0.132,2.37613766215252,3.38322023628013,0.709047492030138,0,0,50967.3299322745,84658.3471307196,2754.17356472373
0.133,2.37784581542362,3.38148921781741,0.70837296046152,0,0,51022.544674531,84781.0186303845,2751.51216682573
0.134,2.37955232370885,3.37975753187983,0.70769861743698,0,0,51077.4129841197,84903.1242423775,2748.85653763684
0.135,2.381257182668,3.37802518484019,0.707024464753853,0,0,51131.9602263171,85024.7070883767,2746.20648575413
0.136,2.38296038800569,3.37629218305107,0.706350504197262,0,0,51186.2095612911,85145.8065329754,2743.56183681801
0.137,2.38466193546878,3.37455853284729,0.705676737541138,0,0,51240.1821339688,85266.4585059422,2740.92243204521
0.138,2.38636182084384,3.37282424054821,0.705003166549158,0,0,51293.8972474196,85386.6957966036,2738.28812688831
0.139,2.38806003995498,3.37108931245981,0.70432979297559,0,0,51347.3725218681,85506.548323941,2735.65878980681
0.14,2.38975658866182,3.36935375487658,0.703656618566076,0,0,51400.6240398506,85626.0433832371,2733.03430114457
0.141,2.39145146285761,3.36761757408325,0.702983645058336,0,0,51453.6664791676,85745.2058720757,2730.41455210181
0.142,2.39314465846754,3.36588077635634,0.702310874182818,0,0,51506.5132343484,85864.0584968857,2727.79944379561
0.143,2.39483617144725,3.36414336796564,0.701638307663289,0,0,51559.1765277973,85982.6219620166,2725.18888640007
0.144,2.39652599778137,3.36240535517548,0.700965947217371,0,0,51611.6675114391,86100.9151427128,2722.58279835996
0.145,2.39821413348227,3.36066674424592,0.700293794557036,0,0,51663.9963596978,86218.9552434049,2719.98110567133
0.146,2.39990057458889,3.35892754143385,0.69962185138905,0,0,51716.1723542312,86336.7579420069,2717.38374122545
0.147,2.40158531716566,3.35718775299398,0.698950119415386,0,0,51768.2039617071,86454.3375224278,2714.79064420694
0.148,2.40326835730158,3.35544738517972,0.698278600333594,0,0,51820.0989046423,86571.7069952977,2712.2017595452
0.149,2.40494969110928,3.35370644424398,0.697607295837141,0,0,51871.8642263589,86688.8782087187,2709.61703741153
0.15,2.40662931472426,3.35196493643994,0.696936207615719,0,0,51923.5063500272,86805.8619489607,2707.03643276163
0.151,2.40830722430413,3.35022286802173,0.696265337355531,0,0,51975.0311330686,86922.668033291,2704.45990491451
0.152,2.40998341602798,3.34848024524498,0.695594686739545,0,0,52026.4439162379,87039.3053937404,2701.88741717174
0.153,2.41165788609573,3.34673707436745,0.694924257447729,0,0,52077.7495690351,87155.7821546479,2699.31893646585
0.154,2.41333063072761,3.34499336164945,0.694254051157262,0,0,52128.9525309579,87272.1057031236,2696.75443304059
0.155,2.41500164616365,3.34324911335436,0.693584069542733,0,0,52180.0568490325,87388.2827531763,2694.19388015981
0.156,2.41667092866322,3.34150433574901,0.692914314276312,0,0,52231.0662122449,87504.3194045665,2691.6372538405
0.157,2.41833847450462,3.33975903510404,0.692244787027916,0,0,52281.983983007,87620.2211966162,2689.08453260886
0.158,2.42000427998471,3.33801321769425,0.69157548946535,0,0,52332.813225848,87735.9931572875,2686.53569727769
0.159,2.42166834141854,3.3362668897989,0.690906423254445,0,0,52383.5567335389,87851.6398478863,2683.9907307437
0.16,2.42333065513906,3.33452005770197,0.690237590059175,0,0,52434.2170509997,87967.1654039897,2681.44961780195
0.161,2.42499121749683,3.3327727276924,0.689568991541769,0,0,52484.7964971238,88082.5735728173,2678.9123449765
0.162,2.42665002485979,3.33102490606433,0.688900629362811,0,0,52535.2971846597,88197.8677472915,2676.37890036599
0.163,2.42830707361295,3.32927659911725,0.68823250518133,0,0,52585.721038455,88313.050997305,2673.84927350209
0.164,2.42996236015828,3.32752781315622,0.687564620654881,0,0,52636.0698119935,88428.1260980695,2671.323455221
0.165,2.43161588091443,3.32577855449201,0.686896977439623,0,0,52686.3451024347,88543.0955559061,2668.80143754652
0.166,2.4332676323166,3.32402882944121,0.686229577190383,0,0,52736.5483646348,88657.9616323058,2666.28321358133
0.167,2.43491761081639,3.32227864432638,0.685562421560718,0,0,52786.6809234725,88772.7263650753,2663.76877741096
0.168,2.43656581288161,3.32052800547614,0.684895512202976,0,0,52836.7439855913,88887.3915885056,2661.2581240127
0.169,2.4382122349962,3.31877691922528,0.684228850768337,0,0,52886.7386497354,89001.9589511192,2658.75124917518
0.17,2.43985687366008,3.31702539191482,0.683562438906865,0,0,52936.6659163052,89116.429932087,2656.24814942396
0.171,2.44149972538905,3.31527342989208,0.682896278267549,0,0,52986.526696081,89230.8058562224,2653.74882195376
0.172,2.4431407867147,3.31352103951075,0.682230370498336,0,0,53036.3218182459,89345.0879077785,2651.25326456606
0.173,2.44478005418434,3.31176822713094,0.681564717246168,0,0,53086.0520376376,89459.277142922,2648.7614756127
0.174,2.44641752436086,3.31001499911922,0.680899320157011,0,0,53135.7180412161,89573.3745008557,2646.27345394537
0.175,2.44805319382272,3.30826136184863,0.680234180875882,0,0,53185.3204542208,89687.3808144224,2643.78919886778
0.176,2.44968705916389,3.30650732169874,0.679569301046872,0,0,53234.8598456983,89801.2968196239,2641.30871009273
0.177,2.45131911699371,3.30475288505565,0.67890468231317,0,0,53284.3367333577,89915.1231639795,2638.831987704
0.178,2.45294936393694,3.30299805831201,0.678240326317081,0,0,53333.7515883359,90028.8604147443,2636.35903211958
0.179,2.45457779663364,3.30124284786703,0.677576234700045,0,0,53383.1048391441,90142.5090657056,2633.88984406054
0.18,2.45620441173918,3.29948726012647,0.67691240910265,0,0,53432.3968756591,90256.0695440725,2631.42442452023
0.181,2.45782920592415,3.29773130150267,0.676248851164646,0,0,53481.6280524854,90369.5422162724,2628.96277473789
0.182,2.45945217587437,3.29597497841451,0.675585562524962,0,0,53530.798692112,90482.9273933999,2626.5048961741
0.183,2.46107331829081,3.29421829728742,0.674922544821708,0,0,53579.909087802,90596.225336207,2624.05079048821
0.184,2.46269262988964,3.29246126455337,0.674259799692193,0,0,53628.9595061802,90709.4362595693,2621.60045951812
0.185,2.46431010740212,3.29070388665085,0.673597328772927,0,0,53677.9501896802,90822.5603367196,2619.15390526126
0.186,2.46592574757463,3.28894617002485,0.672935133699632,0,0,53726.8813586736,90935.5977029233,2616.71112985791
0.187,2.46753954716862,3.28718812112682,0.672273216107246,0,0,53775.7532134719,91048.5484589441,2614.2721355756
0.188,2.46915150296064,3.28542974641471,0.671611577629929,0,0,53824.5659360783,91161.4126740704,2611.83692479536
0.189,2.47076161174227,3.28367105235288,0.670950219901067,0,0,53873.3196919586,91274.190389187,2609.40549999801
0.19,2.47236987032012,3.2819120454121,0.670289144553275,0,0,53922.0146313389,91386.8816190133,2606.97786375385
