time,x_boom,y_boom,angle_boom,theta1,theta2,xt2,theta1_dot,theta2_dot,xt2_dot,fc1,fc2,fct2
1.37,2.9132943667346,2.35991753034757,0.115023644708526,0.720866560107561,-0.605842915399035,0,-0.0474499686195031,0.124940815974924,0,55968.7410363682,46705.760118732,642.39014552086
1.38,2.91353463555634,2.36090334045253,0.115797619477601,0.72039210342725,-0.60459448394965,0,-0.0474421407632235,0.124763047436318,0,55959.9402883923,46743.3307951439,646.774627525177
1.39,2.91377403591568,2.36188539892983,0.116569888381396,0.719917725340983,-0.603347836959587,0,-0.0474342555481826,0.124584047536814,0,55951.1391845232,46780.9429763517,651.14926788247
1.4,2.91401257964907,2.36286368419931,0.117340439689546,0.719443426422296,-0.602102986732749,0,-0.0474263129839301,0.12440381804322,0,55942.3379614946,46818.5963377306,655.51399900596
1.41,2.9142502786398,2.36383817473927,0.118109261689321,0.718969207244627,-0.600859945555306,0,-0.0474183130797883,0.124222360734166,0,55933.5368564276,46856.2905517914,659.868753455308
1.42,2.91448714481738,2.36480884908661,0.11887634268575,0.718495068381322,-0.599618725695572,0,-0.0474102558458753,0.124039677400447,0,55924.7361070609,46894.025288352,664.213463930884
1.43,2.91472319015698,2.36577568583711,0.11964167100174,0.718021010405626,-0.598379339403886,0,-0.0474021412917409,0.12385576984525,0,55915.9359514136,46931.8002142543,668.548063279329
1.44,2.91495842667877,2.36673866364556,0.120405234978198,0.717547033890688,-0.59714179891249,0,-0.0473939694269347,0.123670639883471,0,55907.1366280188,46969.6149935565,672.872484493139
1.45,2.91519286644732,2.36769776122594,0.121167022974148,0.717073139409558,-0.595906116435409,0,-0.0473857402618023,0.123484289342514,0,55898.3383758353,47007.4692874449,677.186660709868
1.46,2.91542652157101,2.36865295735167,0.121927023366855,0.716599327535186,-0.594672304168331,0,-0.0473774538058933,0.123296720061489,0,55889.5414341331,47045.3627541385,681.490525216199
1.47,2.91565940420139,2.36960423085572,0.122685224551941,0.716125598840425,-0.593440374288484,0,-0.0473691100695532,0.123107933891674,0,55880.7460427837,47083.2950491147,685.78401144239
1.48,2.91589152653254,2.37055156063084,0.123441614943505,0.715651953898024,-0.592210338954519,0,-0.0473607090624455,0.122917932696055,0,55871.9524417978,47121.2658247312,690.067052972216
1.49,2.91612290080049,2.37149492562971,0.124196182974245,0.715178393280634,-0.590982210306389,0,-0.0473522507952566,0.122726718350123,0,55863.1608717393,47159.2747305522,694.339583535372
1.5,2.91635353928258,2.37243430486511,0.124948917095574,0.7147049175608,-0.589756000465226,0,-0.0473437352777637,0.122534292741079,0,55854.3715734822,47197.3214131393,698.601537010783
1.51,2.9165834542968,2.37336967741012,0.12569980577774,0.714231527310968,-0.588531721533228,0,-0.0473351625205396,0.122340657768063,0,55845.5847882801,47235.4055161134,702.852847429517
1.52,2.91681265820123,2.37430102239827,0.126448837509946,0.713758223103479,-0.587309385593533,0,-0.0473265325339298,0.122145815342037,0,55836.8007576604,47273.5266800499,707.093448973653
1.53,2.91704116339333,2.37522831902368,0.127196000800468,0.713285005510571,-0.586089004710103,0,-0.0473178453281662,0.121949767386354,0,55828.0197235512,47311.684542582,711.323275976602
1.54,2.91726898230938,2.37615154654127,0.12794128417677,0.712811875104375,-0.584870590927605,0,-0.0473091009138216,0.121752515835396,0,55819.2419281741,47349.8787383068,715.542262925062
1.55,2.91749612742377,2.3770706842669,0.128684676185628,0.712338832456919,-0.583654156271291,0,-0.0473002993015825,0.121554062636392,0,55810.467614029,47388.1088987583,719.750344458114
1.56,2.91772261124843,2.37798571157749,0.129426165393245,0.711865878140125,-0.58243971274688,0,-0.0472914405022493,0.121354409748051,0,55801.6970239733,47426.3746524766,723.947455368895
1.57,2.91794844633215,2.37889660791123,0.130165740385366,0.711393012725806,-0.581227272340439,0,-0.0472825245260537,0.121153559140339,0,55792.9304010665,47464.675624867,728.133530605988
1.58,2.91817364525995,2.3798033527677,0.130903389767403,0.710920236785669,-0.580016847018266,0,-0.0472735513841371,0.120951512796296,0,55784.1679887603,47503.0114383521,732.308505271167
1.59,2.91839822065245,2.38070592570801,0.131639102164543,0.710447550891313,-0.57880844872677,0,-0.047264521087186,0.12074827270942,0,55775.4100306937,47541.3817121978,736.472314623543
1.6,2.9186221851652,2.38160430635497,0.132372866221874,0.709974955614227,-0.577602089392354,0,-0.0472554336462281,0.120543840885716,0,55766.6567707078,47579.7860625183,740.624894079432
1.61,2.91884555148803,2.3824984743932,0.133104670604495,0.709502451525792,-0.576397780921297,0,-0.0472462890721772,0.120338219343239,0,55757.9084529402,47618.2241023442,744.766179210306
1.62,2.91906833234444,2.3833884095693,0.133834503997639,0.709030039197278,-0.575195535199639,0,-0.047237087376061,0.120131410110957,0,55749.1653217819,47656.695441592,748.896105746971
1.63,2.91929054049089,2.38427409169195,0.134562355106785,0.708557719199843,-0.573995364093059,0,-0.0472278285691345,0.119923415230232,0,55740.4276218222,47695.1996869964,753.014609576182
1.64,2.91951218871622,2.38515550063209,0.135288212657775,0.708085492104536,-0.572797279446761,0,-0.0472185126625391,0.11971423675368,0,55731.6955978544,47733.7364421234,757.121626745247
1.65,2.91973328984092,2.386032616323,0.136012065396932,0.70761335848229,-0.571601293085357,0,-0.0472091396675296,0.11950387674608,0,55722.9694948131,47772.3053073088,761.217093461977
1.66,2.91995385671653,2.38690541876045,0.136733902091178,0.707141318903928,-0.570407416812751,0,-0.0471997095952474,0.119292337283355,0,55714.2495578476,47810.9058797091,765.300946093146
1.67,2.92017390222494,2.38777388800284,0.137453711528142,0.706669373940159,-0.569215662412017,0,-0.047190222457516,0.119079620453476,0,55705.5360322959,47849.5377532764,769.373121165383
1.68,2.92039343927776,2.38863800417128,0.138171482516284,0.706197524161576,-0.568026041645292,0,-0.047180678265363,0.118865728355786,0,55696.8291636907,47888.2005187618,773.433555366895
1.69,2.92061248081566,2.38949774744976,0.138887203885006,0.705725770138658,-0.566838566253652,0,-0.0471710770304981,0.118650663101448,0,55688.1291976321,47926.8937635995,777.482185548409
1.7,2.92083103980766,2.39035309808519,0.139600864484768,0.705254112441768,-0.565653247957,0,-0.0471614187648584,0.118434426812996,0,55679.4363798755,47965.6170719774,781.51894872283
1.71,2.92104912925054,2.39120403638761,0.140312453187205,0.704782551641153,-0.564470098453948,0,-0.0471517034795852,0.118217021624446,0,55670.7509563114,48004.3700248141,785.543782065698
1.72,2.9212667621681,2.39205054273022,0.141021958885237,0.704311088306942,-0.563289129421705,0,-0.0471419311866157,0.117998449681636,0,55662.0731729475,48043.1521997396,789.556622916034
1.73,2.92148395161055,2.39289259754952,0.141729370493189,0.703839723009147,-0.562110352515958,0,-0.047132101897887,0.117778713141774,0,55653.4032759317,48081.9631711089,793.557408775952
1.74,2.92170071065379,2.39373018134539,0.142434676946901,0.703368456317661,-0.56093377937076,0,-0.0471222156252225,0.117557814173551,0,55644.7415114385,48120.8025099024,797.546077313055
1.75,2.92191705239879,2.39456327468125,0.143137867203846,0.702897288802258,-0.559759421598413,0,-0.0471122723804456,0.117335754957253,0,55636.0881256748,48159.6697837289,801.522566361367
1.76,2.92213298997087,2.39539185818407,0.143838930243239,0.702426221032592,-0.558587290789353,0,-0.0471022721758345,0.117112537684193,0,55627.4433650854,48198.5645569868,805.486813916465
1.77,2.92234853651907,2.39621591254454,0.144537855066158,0.701955253578196,-0.557417398512038,0,-0.0470922150232127,0.116888164557963,0,55618.8074759641,48237.4863905423,809.438758144529
