time,x_boom,y_boom,theta1,theta2,xt2,theta1_dot,theta2_dot,xt2_dot,fc1,fc2,fct2
0.48,2.25998035365511,3.49569307033431,0.753897764527659,0,0,-0.0683602953801028,0,0,45685.7983326354,73687.0944950917,3863.18015967684
0.49,2.26178827106785,3.49401824920712,0.753214204600423,0,0,-0.0683524470688326,0,0,45703.759344046,73743.3015505948,3860.3595277042
0.5,2.26359483338739,3.49234238743446,0.752530724083907,0,0,-0.0683444301047302,0,0,45721.6960404335,73799.4679531161,3857.53746127282
0.51,2.26540003571577,3.49066549036917,0.751847324664531,0,0,-0.0683362445074636,0,0,45739.6084171637,73855.5935501075,3854.7139692847
0.52,2.26720387316797,3.48898756337575,0.751164008028513,0,0,-0.0683278902976099,0,0,45757.4964698949,73911.6781896452,3851.88906065732
0.53,2.26900634087191,3.48730861183032,0.750480775861871,0,0,-0.0683193674951781,0,0,45775.3601942064,73967.7217198045,3849.06274432596
0.54,2.27080743396846,3.48562864112059,0.749797629850412,0,0,-0.0683106761215413,0,0,45793.1995859892,74023.7239893221,3846.23502924112
0.55,2.27260714761155,3.48394765664582,0.74911457167973,0,0,-0.0683018161983,0,0,45811.0146412931,74079.6848473387,3843.40592436945
0.56,2.27440547696808,3.48226566381676,0.748431603035204,0,0,-0.068292787746941,0,0,45828.8053562281,74135.6041432341,3840.57543869431
0.57,2.27620241721804,3.48058266805567,0.74774872560199,0,0,-0.0682835907898607,0,0,45846.5717271016,74191.4817268622,3837.74358121482
0.58,2.27799796355448,3.47889867479623,0.747065941065022,0,0,-0.06827422534991,0,0,45864.3137503138,74247.3174483737,3834.91036094649
0.59,2.27979211118357,3.47721368948353,0.746383251109002,0,0,-0.0682646914500538,0,0,45882.0314225265,74303.111158505,3832.07578692006
0.6,2.28158485532459,3.47552771757403,0.7457006574184,0,0,-0.0682549891139388,0,0,45899.7247404392,74358.8627082001,3829.23986818287
0.61,2.28337619120999,3.4738407645355,0.745018161677448,0,0,-0.0682451183653257,0,0,45917.3937009792,74414.5719489354,3826.40261379759
0.62,2.28516611408539,3.47215283584703,0.744335765570135,0,0,-0.0682350792287707,0,0,45935.0383010783,74470.2387323413,3823.56403284356
0.63,2.28695461920962,3.47046393699895,0.743653470780208,0,0,-0.0682248717288303,0,0,45952.6585380579,74525.8629108581,3820.7241344143
0.64,2.28874170185474,3.4687740734928,0.74297127899116,0,0,-0.0682144958908566,0,0,45970.2544091115,74581.4443368591,3817.88292762071
0.65,2.29052735730606,3.46708325084132,0.742289191886231,0,0,-0.0682039517404291,0,0,45987.8259117977,74636.9828634898,3815.04042158791
0.66,2.29231158086216,3.46539147456838,0.741607211148404,0,0,-0.0681932393035822,0,0,46005.3730436791,74692.4783440559,3812.19662545743
0.67,2.29409436783493,3.46369875020897,0.740925338460399,0,0,-0.0681823586065775,0,0,46022.8958024617,74747.9306322615,3809.35154838627
0.68,2.29587571354958,3.46200508330913,0.740243575504669,0,0,-0.0681713096762451,0,0,46040.3941861489,74803.3395824728,3806.50519954588
0.69,2.29765561334468,3.46031047942594,0.739561923963396,0,0,-0.0681600925403245,0,0,46057.8681927235,74858.7050491798,3803.65758812408
0.7,2.29943406257215,3.45861494412747,0.738880385518486,0,0,-0.0681487072258733,0,0,46075.3178203768,74914.0268873867,3800.80872332357
0.71,2.30121105659733,3.45691848299274,0.73819896185157,0,0,-0.0681371537614268,0,0,46092.7430674088,74969.3049524437,3797.95861436248
0.72,2.30298659079896,3.45522110161169,0.737517654643991,0,0,-0.0681254321751794,0,0,46110.1439322915,75024.5391001571,3795.10727047392
0.73,2.30476066056923,3.45352280558513,0.736836465576809,0,0,-0.0681135424963486,0,0,46127.5204136031,75079.7291866779,3792.25470090631
0.74,2.30653326131379,3.45182360052474,0.736155396330788,0,0,-0.0681014847540382,0,0,46144.8725101046,75134.8750686355,3789.40091492282
0.75,2.30830438845179,3.45012349205295,0.7354744485864,0,0,-0.0680892589781479,0,0,46162.2002206702,75189.9766030189,3786.54592180181
0.76,2.31007403741587,3.44842248580298,0.734793624023815,0,0,-0.0680768651986909,0,0,46179.5035443361,75245.033647263,3783.68973083635
0.77,2.31184220365222,3.44672058741879,0.734112924322901,0,0,-0.0680643034463628,0,0,46196.7824802336,75300.0460591354,3780.83235133469
0.78,2.31360888262057,3.44501780255498,0.733432351163216,0,0,-0.0680515737522001,0,0,46214.0370276401,75355.0136968248,3777.97379261979
0.79,2.31537406979424,3.44331413687683,0.732751906224007,0,0,-0.0680386761474665,0,0,46231.2671859965,75409.9364189728,3775.11406402916
0.8,2.31713776066013,3.44160959606021,0.732071591184204,0,0,-0.0680256106641082,0,0,46248.4729548853,75464.8140846386,3772.25317491496
0.81,2.31889995071879,3.43990418579157,0.731391407722417,0,0,-0.0680123773342984,0,0,46265.6543339786,75519.6465532103,3769.39113464424
0.82,2.32066063548438,3.43819791176786,0.730711357516931,0,0,-0.0679989761907791,0,0,46282.8113231079,75574.4336845274,3766.52795259843
0.83,2.32241981048474,3.43649077969656,0.730031442245703,0,0,-0.0679854072664057,0,0,46299.9439222516,75629.1753388594,3763.66363817335
0.84,2.32417747126139,3.43478279529554,0.729351663586354,0,0,-0.0679716705948294,0,0,46317.0521315548,75683.8713769428,3760.79820077903
0.85,2.32593361336956,3.43307396429314,0.728672023216173,0,0,-0.0679577662099291,0,0,46334.1359511383,75738.5216596551,3757.93164984086
0.86,2.32768823237819,3.43136429242803,0.727992522812104,0,0,-0.0679436941460381,0,0,46351.1953815029,75793.1260487086,3755.06399479692
0.87,2.32944132386998,3.42965378544921,0.727313164050746,0,0,-0.0679294544379445,0,0,46368.2304230467,75847.6844058246,3752.19524510102
0.88,2.33119288344139,3.42794244911598,0.72663394860835,0,0,-0.0679150471205503,0,0,46385.2410764419,75902.1965933821,3749.32541022022
0.89,2.33294290670269,3.4262302891979,0.725954878160813,0,0,-0.0679004722294394,0,0,46402.227342458,75956.6624741149,3746.45449963585
0.9,2.33469138927792,3.4245173114747,0.725275954383673,0,0,-0.0678857298007642,0,0,46419.1892219737,76011.0819111342,3743.58252284345
0.91,2.33643832680498,3.42280352173631,0.724597178952107,0,0,-0.0678708198707909,0,0,46436.1267160057,76065.4547679798,3740.70948935245
0.92,2.3381837149356,3.42108892578278,0.723918553540925,0,0,-0.0678557424762403,0,0,46453.0398257416,76119.780908677,3737.8354086859
0.93,2.33992754933538,3.41937352942424,0.723240079824571,0,0,-0.0678404976545153,0,0,46469.928552424,76174.0601975405,3734.96029038115
0.94,2.34166982568381,3.41765733848088,0.722561759477108,0,0,-0.0678250854430189,0,0,46486.7928975008,76228.2924994333,3732.08414398885
0.95,2.34341053967427,3.41594035878287,0.721883594172225,0,0,-0.0678095058799499,0,0,46503.6328624811,76282.477679521,3729.20697907374
0.96,2.3451496870141,3.41422259617038,0.721205585583228,0,0,-0.0677937590036208,0,0,46520.4484490484,76336.6156034676,3726.32880521394
0.97,2.34688726342456,3.41250405649347,0.720527735383036,0,0,-0.0677778448529125,0,0,46537.2396589672,76390.7061372763,3723.44963200137
0.98,2.34862326464086,3.4107847456121,0.719850045244176,0,0,-0.0677617634671606,0,0,46554.0064941676,76444.749147437,3720.56946904125
0.99,2.35035768641221,3.40906466939606,0.719172516838782,0,0,-0.0677455148858144,0,0,46570.7489566745,76498.7445008061,3717.6883259524
1,2.35209052450182,3.40734383372496,0.718495151838587,0,0,-0.0677290991492328,0,0,46587.4670487142,76552.69206479,3714.80621236655
1.01,2.35382177468691,3.40562224448815,0.717817951914923,0,0,-0.0677125162980019,0,0,46604.1607725944,76606.5917071422,3711.92313792897
1.02,2.35555143275875,3.40389990758471,0.717140918738713,0,0,-0.067695766372708,0,0,46620.8301306347,76660.443295844,3709.03911229893
1.03,2.35727949452264,3.40217682892338,0.716464053980469,0,0,-0.0676788494149605,0,0,46637.4751254541,76714.246699601,3706.15414514772
1.04,2.35900595579797,3.40045301442254,0.715787359310287,0,0,-0.067661765466255,0,0,46654.0957596487,76768.0017872887,3703.26824616068
1.05,2.36073081241822,3.39872847001017,0.715110836397844,0,0,-0.0676445145689968,0,0,46670.6920361144,76821.7084285124,3700.38142503501
1.06,2.36245406023096,3.3970032016238,0.714434486912394,0,0,-0.0676270967654773,0,0,46687.2639576676,76875.3664929526,3697.49369148224
1.07,2.36417569509791,3.39527721521046,0.713758312522761,0,0,-0.0676095120988975,0,0,46703.811527397,76928.9758509734,3694.60505522577
1.08,2.36589571289489,3.39355051672665,0.713082314897339,0,0,-0.0675917606125722,0,0,46720.3347483809,76982.5363731373,3691.71552600272
1.09,2.36761410951193,3.3918231121383,0.712406495704084,0,0,-0.0675738423501571,0,0,46736.8336239722,77036.0479306978,3688.82511356195
1.1,2.36933088085318,3.3900950074207,0.711730856610513,0,0,-0.0675557573562173,0,0,46753.3081575212,77089.5103951221,3685.93382766586
1.11,2.37104602283703,3.38836620855851,0.711055399283699,0,0,-0.0675375056750909,0,0,46769.758352578,77142.9236384429,3683.0416780889
1.12,2.37275953139604,3.38663672154567,0.710380125390265,0,0,-0.0675190873517977,0,0,46786.1842126837,77196.2875328979,3680.14867461898
1.13,2.37447140247702,3.38490655238538,0.709705036596382,0,0,-0.0675005024320399,0,0,46802.5857417066,77249.6019515138,3677.25482705508
1.14,2.37618163204099,3.38317570709004,0.709030134567766,0,0,-0.0674817509612922,0,0,46818.9629434667,77302.8667674568,3674.36014520974
1.15,2.37789021606326,3.38144419168125,0.708355420969669,0,0,-0.0674628329861662,0,0,46835.3158218873,77356.0818542974,3671.46463890794
1.16,2.37959715053337,3.37971201218969,0.70768089746688,0,0,-0.0674437485531598,0,0,46851.6443811289,77409.2470862434,3668.56831798616
1.17,2.38130243145519,3.37797917465517,0.707006565723719,0,0,-0.0674244977095668,0,0,46867.9486254249,77462.3623378561,3665.67119229338
1.18,2.38300605484685,3.37624568512651,0.706332427404033,0,0,-0.0674050805024535,0,0,46884.2285590836,77515.4274840566,3662.77327169101
1.19,2.38470801674083,3.37451154966155,0.705658484171191,0,0,-0.0673854969801368,0,0,46900.4841865358,77568.4424002078,3659.87456605251
1.2,2.38640831318391,3.37277677432707,0.704984737688081,0,0,-0.0673657471907063,0,0,46916.7155123666,77621.4069621727,3656.97508526309
1.21,2.38810694023725,3.37104136519875,0.704311189617105,0,0,-0.067345831183161,0,0,46932.9225412815,77674.3210462553,3654.07483921985
1.22,2.38980389397633,3.36930532836117,0.703637841620176,0,0,-0.0673257490064998,0,0,46949.1052780041,77727.1845290267,3651.17383783244
1.23,2.39149917049104,3.36756866990772,0.702964695358714,0,0,-0.0673055007100629,0,0,46965.2637274867,77779.9972876894,3648.27209102151
1.24,2.39319276588564,3.36583139594056,0.702291752493639,0,0,-0.0672850863442136,0,0,46981.3978947237,77832.7591997563,3645.36960871996
1.25,2.3948846762788,3.3640935125706,0.701619014685372,0,0,-0.0672645059588604,0,0,46997.5077848636,77885.4701432467,3642.46640087207
1.26,2.3965748978036,3.36235502591745,0.700946483593826,0,0,-0.0672437596050486,0,0,47013.5934030718,77938.1299964484,3639.56247743434
1.27,2.39826342660756,3.36061594210935,0.700274160878405,0,0,-0.0672228473341647,0,0,47029.6547547937,77990.7386383764,3636.65784837369
1.28,2.39995025885263,3.35887626728317,0.699602048197999,0,0,-0.0672017691973679,0,0,47045.691845511,78043.295948351,3633.75252366901
1.29,2.40163539071522,3.35713600758432,0.698930147210977,0,0,-0.0671805252470676,0,0,47061.7046806852,78095.8018059019,3630.84651331143
1.3,2.40331881838622,3.35539516916675,0.698258459575191,0,0,-0.0671591155353326,0,0,47077.6932660508,78148.2560912766,3627.93982730234
1.31,2.405000538071,3.35365375819288,0.697586986947961,0,0,-0.0671375401151408,0,0,47093.6576074058,78200.6586850801,3625.03247565468
1.32,2.40668054598941,3.35191178083354,0.69691573098608,0,0,-0.0671157990398115,0,0,47109.5977106128,78253.0094682768,3622.12446839285
1.33,2.40835883837582,3.35016924326798,0.696244693345805,0,0,-0.0670938923630047,0,0,47125.5135817499,78305.3083224545,3619.21581555168
1.34,2.41003541147913,3.34842615168377,0.695573875682855,0,0,-0.0670718201384943,0,0,47141.4052268413,78357.5551293571,3616.3065271781
1.35,2.41171026156275,3.34668251227678,0.694903279652406,0,0,-0.0670495824213049,0,0,47157.2726522181,78409.7497715136,3613.39661332869
1.36,2.41338338490466,3.34493833125115,0.694232906909086,0,0,-0.0670271792655512,0,0,47173.1158640483,78461.8921314218,3610.48608407272
1.37,2.41505477779736,3.3431936148192,0.693562759106975,0,0,-0.0670046107271673,0,0,47188.9348689288,78513.9820925795,3607.57494948816
1.38,2.41672443654795,3.34144836920143,0.692892837899594,0,0,-0.0669818768611776,0,0,47204.7296732892,78566.0195384481,3604.66321966555
1.39,2.4183923574781,3.33970260062648,0.692223144939909,0,0,-0.0669589777244255,0,0,47220.5002838029,78618.0043531698,3601.7509047052
1.4,2.42005853692406,3.33795631533104,0.691553681880319,0,0,-0.0669359133728449,0,0,47236.2467071942,78669.9364212322,3598.8380147184
1.41,2.4217229712367,3.33620951955982,0.690884450372659,0,0,-0.0669126838637339,0,0,47251.9689503629,78721.8156276881,3595.92455982651
1.42,2.42338565678149,3.33446221956555,0.69021545206819,0,0,-0.0668892892541635,0,0,47267.6670202204,78773.6418578696,3593.010550162
1.43,2.42504658993851,3.33271442160887,0.689546688617599,0,0,-0.0668657296020001,0,0,47283.3409238512,78825.4149976719,3590.09599586725
1.44,2.42670576710251,3.33096613195834,0.688878161670995,0,0,-0.0668420049651104,0,0,47298.9906683662,78877.134933298,3587.18090709552
1.45,2.42836318468284,3.32921735689036,0.688209872877899,0,0,-0.0668181154023841,0,0,47314.6162610805,78928.8015515704,3584.26529400963
1.46,2.43001883910353,3.32746810268912,0.68754182388725,0,0,-0.0667940609723701,0,0,47330.217709321,78980.4147395968,3581.34916678321
1.47,2.43167272680328,3.3257183756466,0.68687401634739,0,0,-0.0667698417347538,0,0,47345.7950205597,79031.9743850038,3578.43253559971
1.48,2.43332484423544,3.32396818206247,0.68620645190607,0,0,-0.0667454577493345,0,0,47361.3482023268,79083.480375786,3575.51541065293
1.49,2.43497518786806,3.32221752824409,0.685539132210437,0,0,-0.0667209090761389,0,0,47376.8772623929,79134.9326006267,3572.59780214569
1.5,2.43662375418387,3.32046642050642,0.684872058907037,0,0,-0.0666961957756484,0,0,47392.3822083593,79186.3309481815,3569.67972029254
1.51,2.43827053968031,3.31871486517203,0.684205233641806,0,0,-0.0666713179087992,0,0,47407.8630481796,79237.6753079923,3566.76117531615
1.52,2.43991554086953,3.31696286857099,0.683538658060071,0,0,-0.0666462755372095,0,0,47423.3197898132,79288.9655698823,3563.84217744961
1.53,2.44155875427841,3.31521043704088,0.682872333806539,0,0,-0.0666210687224975,0,0,47438.7524412689,79340.2016240339,3560.922736936
1.54,2.44320017644852,3.31345757692673,0.682206262525301,0,0,-0.0665956975270774,0,0,47454.1610107306,79391.3833612094,3558.00286402752
1.55,2.44483980393622,3.31170429458093,0.681540445859819,0,0,-0.0665701620132495,0,0,47469.5455064629,79442.5106725865,3555.08256898602
1.56,2.44647763331256,3.30995059636325,0.680874885452932,0,0,-0.0665444622443374,0,0,47484.9059367876,79493.5834497196,3552.1618620831
1.57,2.44811366116339,3.30819648864077,0.680209582946842,0,0,-0.0665185982833236,0,0,47500.2423100762,79544.6015845264,3549.24075360008
1.58,2.4497478840893,3.3064419777878,0.679544539983118,0,0,-0.0664925701944412,0,0,47515.5546349799,79595.5649696927,3546.31925382637
1.59,2.45138029870564,3.30468707018589,0.678879758202688,0,0,-0.0664663780418095,0,0,47530.8429200946,79646.4734980869,3543.39737306167
1.6,2.45301090164254,3.30293177222374,0.678215239245833,0,0,-0.0664400218898891,0,0,47546.1071740921,79697.3270629895,3540.47512161496
1.61,2.45463968954493,3.30117609029718,0.677550984752189,0,0,-0.0664135018038223,0,0,47561.3474058739,79748.1255583668,3537.55250980347
1.62,2.4562666590725,3.29942003080911,0.676886996360738,0,0,-0.0663868178490929,0,0,47576.563624246,79798.8688782983,3534.62954795471
1.63,2.45789180689978,3.29766360016946,0.676223275709804,0,0,-0.0663599700914119,0,0,47591.7558382741,79849.5569176031,3531.70624640406
1.64,2.45951512971606,3.29590680479515,0.675559824437053,0,0,-0.0663329585971724,0,0,47606.9240570521,79900.1895714347,3528.78261549625
1.65,2.46113662422546,3.29414965111003,0.674896644179485,0,0,-0.0663057834328811,0,0,47622.0682897697,79950.7667353995,3525.85866558477
1.66,2.46275628714693,3.29239214554482,0.674233736573431,0,0,-0.066278444665727,0,0,47637.1885456509,80001.2883054515,3522.93440703229
1.67,2.46437411521421,3.29063429453712,0.673571103254549,0,0,-0.0662509423631263,0,0,47652.2848341455,80051.754178228,3520.00985020924
1.68,2.46599010517591,3.28887610453129,0.672908745857822,0,0,-0.0662232765927229,0,0,47667.3571646399,80102.1642505447,3517.08500549568
1.69,2.46760425379544,3.28711758197848,0.672246666017551,0,0,-0.0661954474231834,0,0,47682.4055467235,80152.5184198626,3514.1598832795
1.7,2.46921655785106,3.28535873333651,0.671584865367351,0,0,-0.0661674549229474,0,0,47697.4299900341,80202.8165840195,3511.23449395726
1.71,2.47082701413589,3.28359956506986,0.67092334554015,0,0,-0.0661392991610228,0,0,47712.4305042468,80253.05864121,3508.30884793433
1.72,2.4724356194579,3.28184008364964,0.670262108168183,0,0,-0.0661109802069859,0,0,47727.4070991836,80303.2444901799,3505.38295562394
1.73,2.47404237063989,3.28008029555352,0.669601154882987,0,0,-0.0660824981305268,0,0,47742.3597847909,80353.3740301879,3502.45682744738
1.74,2.47564726451955,3.27832020726566,0.668940487315398,0,0,-0.066053853002245,0,0,47757.2885710442,80403.4471608384,3499.53047383447
1.75,2.47725029794943,3.27655982527672,0.668280107095548,0,0,-0.0660250448926263,0,0,47772.1934679942,80453.463782164,3496.60390522322
1.76,2.47885146779693,3.27479915608378,0.66762001585286,0,0,-0.065996073872725,0,0,47787.0744857923,80503.4237946715,3493.67713205957
1.77,2.48045077094436,3.27303820619028,0.666960215216043,0,0,-0.0659669400141638,0,0,47801.9316347803,80553.3270995014,3490.75016479672
1.78,2.48204820428888,3.27127698210599,0.666300706813089,0,0,-0.0659376433885654,0,0,47816.7649251475,80603.173597823,3487.82301389734
1.79,2.48364376474254,3.26951549034699,0.665641492271271,0,0,-0.0659081840685758,0,0,47831.5743673601,80652.9631915944,3484.89568983063
1.8,2.48523744923229,3.26775373743556,0.664982573217133,0,0,-0.0658785621266134,0,0,47846.359971944,80702.695783179,3481.96820307366
1.81,2.48682925469996,3.26599172990019,0.664323951276495,0,0,-0.0658487776357788,0,0,47861.121749447,80752.3712752807,3479.04056411162
1.82,2.48841917810226,3.2642294742755,0.663665628074439,0,0,-0.0658188306697411,0,0,47875.8597105649,80801.9895711669,3476.11278343683
1.83,2.49000721641083,3.26246697710222,0.663007605235313,0,0,-0.0657887213021695,0,0,47890.5738660314,80851.5505744758,3473.18487154944
1.84,2.49159336661218,3.2607042449271,0.662349884382722,0,0,-0.0657584496075287,0,0,47905.264226685,80901.0541893348,3470.25683895686
1.85,2.49317762570774,3.25894128430292,0.661692467139529,0,0,-0.0657280156605111,0,0,47919.9308034047,80950.5003202479,3467.32869617419
1.86,2.49475999071384,3.25717810178839,0.661035355127843,0,0,-0.0656974195359226,0,0,47934.5736072397,80999.8888723265,3464.4004537232
1.87,2.4963404586617,3.25541470394813,0.660378549969025,0,0,-0.0656666613097059,0,0,47949.1926492056,81049.2197509296,3461.47212213366
1.88,2.49791902659749,3.25365109735261,0.659722053283675,0,0,-0.0656357410574628,0,0,47963.7879404928,81098.4928620335,3458.54371194183
1.89,2.49949569158226,3.25188728857813,0.659065866691633,0,0,-0.0656046588557047,0,0,47978.3594923445,81147.7081120165,3455.61523369127
1.9,2.50107045069198,3.25012328420674,0.658409991811975,0,0,-0.0655734147807152,0,0,47992.9073160278,81196.8654076095,3452.68669793287
1.91,2.50264330101755,3.2483590908262,0.657754430263007,0,0,-0.0655420089099152,0,0,48007.4314229637,81245.9646561262,3449.75811522397
1.92,2.50421423966476,3.24659471502995,0.657099183662262,0,0,-0.0655104413208392,0,0,48021.9318246341,81295.0057653003,3446.82949612887
1.93,2.50578326375435,3.24483016341704,0.656444253626496,0,0,-0.0654787120911351,0,0,48036.4085325376,81343.988643207,3443.90085121906
1.94,2.50735037042196,3.24306544259209,0.655789641771683,0,0,-0.0654468212992469,0,0,48050.861558349,81392.9131985472,3440.97219107207
1.95,2.50891555681816,3.24130055916526,0.655135349713013,0,0,-0.065414769023846,0,0,48065.2909137337,81441.7793403197,3438.04352627263
1.96,2.51047882010843,3.23953551975217,0.654481379064887,0,0,-0.0653825553440583,0,0,48079.6966104507,81490.5869780044,3435.11486741195
1.97,2.51204015747319,3.23777033097387,0.653827731440912,0,0,-0.0653501803392373,0,0,48094.0786604253,81539.3360216918,3432.18622508706
1.98,2.51359956610776,3.23600499945681,0.653174408453899,0,0,-0.0653176440894185,0,0,48108.4370755715,81588.026381769,3429.25760990205
