time,boom_x,boom_y,boom_z,boom_angle,boom_x_velocity,boom_y_velocity,boom_z_velocity,boom_x_acceleration,boom_y_acceleration,boom_z_acceleration,theta1,theta2,xt2,theta1dot,theta2dot,xt2dot,fc1,fc2,fct2
0.1,3.24582814969292,1.94294135147208,-0.00923030493411086,0.249004965161527,-0.0132841503471759,0.0411272242954072,-1.47167112748817e-18,-0.000494567328287232,-0.000262064461759692,-2.59483725030079e-15,0.224210974725895,0.0247939904356318,0,0.00889710547482991,0.00555923768712319,0,54442.3397924268,112665.83647217,1393.96729108056
0.2,3.24449971333687,1.9470452069161,-0.00923030493411185,0.250448144500857,-0.0132791831303469,0.0409335897409633,-1.82277057188535e-18,0.000121868645404533,-0.00214754245097026,-1.56684643960906e-15,0.225098497960608,0.0253496465402492,0,0.00885013890498954,0.00555164522147322,0,54415.6629592872,112793.094878112,1401.95453662549
0.3,3.24317242296548,1.95112781211355,-0.00923030493411186,0.251885166137286,-0.0132664381096314,0.0407183532325453,-2.60198063320408e-18,0.000133103374806431,-0.00215739680964511,-2.50368417406203e-15,0.225980895325787,0.0259042708114994,0,0.00879829273387145,0.00554090864076429,0,54399.4878511364,112942.561699683,1409.83250650107
0.4,3.24184646304734,1.95518884521075,-0.00923030493411178,0.253315907487003,-0.0132525744950366,0.040502150430465,-2.34556341388425e-18,0.000144285002921851,-0.00216700466725328,-2.81865598501714e-15,0.226858097813403,0.0264578096736009,0,0.00874624390027634,0.00552993963832193,0,54383.34557682,113091.865454462,1417.67316028665
0.5,3.2405219453983,1.95922821011995,-0.00923030493411191,0.25474032518441,-0.0132375927179891,0.0402849907542408,-1.45967727709669e-18,0.000155467538706322,-0.00217653618681979,-1.78848708652581e-15,0.227730085254145,0.0270102399302658,0,0.0086939940067623,0.00551873892654342,0,54367.2361025432,113240.999843565,1425.47628891626
0.6,3.23919898183727,1.96324581153532,-0.00923030493411205,0.256158376036819,-0.0132214927440446,0.0400668818349465,-3.62699923011216e-18,0.000166649853216239,-0.00218599140617037,-2.39749493808623e-15,0.228596837602638,0.0275615384341815,0,0.0086415442544876,0.00550730697475998,0,54351.1603484877,113389.960594197,1433.241678308
0.7,3.23787768418096,1.96724155491397,-0.00923030493411166,0.257570017019311,-0.0132042746519657,0.0398478313005077,-1.83562898803932e-18,0.000177830813904656,-0.00219537035874318,-3.17244721552384e-15,0.229458334933854,0.0281116820854569,0,0.00858889584910116,0.00549564426198046,0,54335.1192384777,113538.743426799,1440.969115902
0.8,3.23655816423252,1.97121534647564,-0.00923030493411131,0.258975205276158,-0.0131859386337586,0.0396278467751766,-1.47871154536403e-18,0.00018900928769261,-0.00220467308249539,-3.19726869931286e-15,0.230314557443567,0.0286606478325906,0,0.00853605000094149,0.00548375127688772,0,54319.1136998155,113687.344054696,1448.65839066276
0.9,3.23524053377024,1.97516709320227,-0.00923030493411191,0.260373898122246,-0.0131664849946129,0.0394069358787521,-5.38211886065827e-19,0.000200184144007132,-0.00221389962877971,-2.27916612256444e-15,0.23116548544881,0.029208412673436,0,0.00848300792478085,0.00547162851780669,0,54303.1446631152,113835.758183742,1456.30929308118
1,3.23392490453624,1.97909670283753,-0.00923030493411186,0.261766053044492,-0.0131459141528429,0.0391851062258524,-1.23935755370103e-18,0.000211354251219209,-0.00222305005095969,-2.49624294954318e-15,0.232011099388326,0.0297549536561657,0,0.00842977084002428,0.00545927649268663,0,54287.213062251,113983.981512207,1463.92161517582
1.1,3.23261138822516,1.98300408388628,-0.00923030493411208,0.263151627703253,-0.0131242266398098,0.0389623654251757,-6.09761189589444e-19,0.000222518479945588,-0.00223212441405352,-1.63400606410354e-15,0.23285137982302,0.0303002478802333,0,0.00837633997051057,0.00544669571909751,0,54271.3198341851,114132.00973042,1471.49515049458
1.2,3.23130009647286,1.98688914561388,-0.0092303049341111,0.264530579933734,-0.0131014230998521,0.0387387210788287,-1.04588551855465e-18,0.000233675700128,-0.00224112278537625,-1.68056053250748e-15,0.233686307436402,0.0308442724973321,0,0.00832271654442707,0.00543388672417677,0,54255.465918903,114279.838520634,1479.0296941157
1.3,3.2299911408451,1.99075179804559,-0.00923030493411216,0.26590286774739,-0.0130775042901676,0.0385141807815585,-9.35761095582741e-19,0.00024482478372656,-0.00225004524229355,-1.7577576079592e-15,0.234515863035036,0.0313870047123536,0,0.00826890179456541,0.00542085004463289,0,54239.6522592512,114427.463556689,1486.52504264902
