time,boom_x,boom_y,boom_z,boom_angle,boom_x_velocity,boom_y_velocity,boom_z_velocity,boom_x_acceleration,boom_y_acceleration,boom_z_acceleration,theta1,theta2,xt2,theta1dot,theta2dot,xt2dot,fc1,fc2,fct2
0.1,3.26336261723335,1.79822288902008,-0.00923030493411174,0.297101828750949,-0.0118770693851746,0.0328447129993348,-7.28148712688459e-19,-0.000122580604588585,-0.00106125751505282,-1.54077379109803e-15,0.0736258999473567,0.223475928803592,0,0.00243061943713485,0.0130945032707359,0,54638.1436417287,235533.541967378,1656.0449614885
0.2,3.26217650335056,1.801496003045,-0.00923030493411148,0.298649185143739,-0.0118402854416424,0.0326044982620854,-1.54276948602376e-18,0.000435242764874388,-0.00257207999322695,-1.45623311999716e-15,0.0738684016923579,0.224780783451382,0,0.00241853051302598,0.0129980630590012,0,54611.7463634432,236929.852644418,1664.46466377555
0.3,3.26099467640737,1.80474357728721,-0.00923030493411101,0.30018492397369,-0.0117959986097909,0.0323468322287857,-1.32798327166411e-18,0.000450606227670125,-0.00258154309061354,-2.0777150396339e-15,0.074109577912251,0.226075346061439,0,0.00240512061135689,0.0128941285397275,0,54593.5564339783,238369.223735174,1672.77095281179
0.4,3.25981735467212,1.80796533838079,-0.00923030493411178,0.301708896031712,-0.0117501825962182,0.032088238554972,3.02164183818504e-20,0.000465866533088999,-0.00259074252858937,-1.36503715236784e-15,0.0743494109285805,0.227359485103131,0,0.00239166700700366,0.0127895989168394,0,54575.4435336777,239815.185711818,1681.00971459668
0.5,3.25864469074402,1.811161194326,-0.00923030493411153,0.303221037756514,-0.0117028434082157,0.0318287313852862,1.85623685783501e-19,0.000481070804450923,-0.00259981512392216,-1.30983118179002e-15,0.0745878963933674,0.228633141363147,0,0.00237817005468344,0.0126844796085095,0,54557.409074434,241267.607012549,1689.18068060318
0.6,3.25747683665656,1.81433105440627,-0.0092303049341118,0.30472128610164,-0.0116539867626879,0.0315683233689212,-7.67341976576906e-19,0.000496216765397683,-0.00260876155274481,-1.99085394808839e-15,0.0748250299841638,0.229896256117477,0,0.00236462999905029,0.0125787754614635,0,54539.455197882,242726.351827548,1697.28358169976
0.7,3.25631394386017,1.8174748291666,-0.00923030493411211,0.306209578531168,-0.0116036186038774,0.0313070270877844,-2.01723742084859e-19,0.000511302148177517,-0.00261758249214594,-1.44720597656547e-15,0.075060807403024,0.231148771128144,0,0.00235104708549727,0.0124724913493424,0,54521.5840372171,244191.276588824,1705.318152318
0.8,3.25515616319954,1.82059243040676,-0.00923030493411285,0.307685853022473,-0.0115517451020808,0.0310448550553387,5.96590726741287e-19,0.000526324699515968,-0.0026262786346134,-8.87557407881138e-16,0.0752952243765821,0.232390628645891,0,0.00233742156022743,0.0123656321725889,0,54503.7977167972,245662.22978048,1713.28413043865
0.9,3.25400364489108,1.82368377117441,-0.00923030493411275,0.309150048068973,-0.011498372652282,0.0307818197153313,-3.00362214551405e-19,0.000541282178986524,-0.00263485068253111,-1.0947653356367e-15,0.07552827665613,0.233621771412843,0,0.00232375367016857,0.012258202858078,0,54486.0983518562,247139.051750072,1721.18125757669
1,3.25285653850053,1.82674876575802,-0.00923030493411173,0.310602102682838,-0.0114435078727823,0.0305179334406623,-1.35917724320545e-19,0.000556172360609342,-0.00264329935068908,-1.72656608749484e-15,0.0757599600176939,0.234842142665144,0,0.00231004366305854,0.0121502083590315,0,54468.4880481755,248621.574520689,1729.00927876636
1.1,3.2517149929207,1.82978732967979,-0.009230304934112,0.312041956397689,-0.0113871576037815,0.030253208532216,-1.29293135836442e-18,0.000570993031270728,-0.00265162536138419,-1.45161545012151e-15,0.0759902702621112,0.236051686135578,0,0.00229629178738833,0.0120416536547339,0,54450.9689017975,250109.621604504,1736.76794254535
1.2,3.25057915634932,1.83279937968835,-0.00923030493411184,0.313469549271267,-0.0113293289059128,0.0299876572177158,8.31433151067952e-20,0.000585741995671629,-0.00265982945698084,-1.73998114186732e-15,0.0762192032151063,0.23725034605616,0,0.00228249829241634,0.0119325437502482,0,54433.5429986467,251603.007817548,1744.45700093926
1.3,3.24944917626713,1.83578483375139,-0.00923030493411174,0.314884821888078,-0.0112700290587941,0.0297212916507166,-8.30204116968374e-19,0.000600417070002024,-0.00266791238054864,-9.10245452143775e-16,0.0764467547273665,0.238438067160712,0,0.00226866342812571,0.0118228836763024,0,54416.2124143258,253101.539097354,1752.07620944505
1.4,3.248325199416,1.83874361104823,-0.00923030493411081,0.31628771536202,-0.01120926555951,0.0294541239095537,-8.02829068977551e-19,0.000615016087391229,-0.0026758748898299,-1.12536582412391e-15,0.0766729206746172,0.239614794687403,0,0.00225478744525276,0.0117126784889194,0,54398.9792137335,254605.012322249,1759.62532701485
1.5,3.24720737177729,1.84167563196218,-0.00923030493411274,0.31767817133898,-0.011147046121081,0.0291861659963633,-2.82030952887255e-19,0.000629536897158722,-0.00268371775471365,-1.77802784813557e-15,0.0768976969576966,0.240780474381284,0,0.00224087059534384,0.0116019332692474,0,54381.8454507722,256113.215133971,1767.10411603889
1.6,3.24609583855031,1.84458081807296,-0.00923030493411213,0.319056131999411,-0.0110833786708957,0.028917429836126,-1.19836461225739e-18,0.000643977362080772,-0.00269144174759361,-1.99768661748507e-15,0.0771210795026298,0.241935052496781,0,0.00222691313058476,0.0114906531234737,0,54364.8131681001,257625.925763885,1774.51234232836
1.7,3.244990744131,1.84745909214886,-0.00923030493411152,0.320421540060882,-0.0110182713491369,0.0286479272757957,-1.11525856568955e-18,0.000658335362506257,-0.00269904765384155,-2.07652529819591e-15,0.0773430642607029,0.243078475800179,0,0.00221291530397139,0.0113788431822854,0,54347.884396772,259142.912862521,1781.84977509815
1.8,3.2438922320907,1.85031037813894,-0.00923030493411117,0.321774338780608,-0.0109517325071517,0.0283776700834107,-2.38299332077635e-18,0.000672608794887619,-0.0027065362668921,-2.20281346543625e-15,0.0775636472085363,0.244210691572072,0,0.00219887736919588,0.0112665086008974,0,54331.0611559689,260663.935333887,1789.11618694898
1.9,3.24280044515513,1.85313460116508,-0.00923030493411145,0.323114471957954,-0.0108837707058235,0.0281066699473168,-6.59141070477126e-19,0.00068679557200646,-0.00271390838796393,-1.59908952023042e-15,0.0777828243481576,0.245331647609796,0,0.00218479958073203,0.011153654558683,0,54314.3454527034,262188.742174559,1796.31135384934
2,3.2417155251835,1.855931687514,-0.00923030493411162,0.324441883936911,-0.0108143947138952,0.0278349384753622,-9.09137143485216e-19,0.000700893624076215,-0.00272116482616269,-1.57160057917907e-15,0.0780005917070742,0.246441292229837,0,0.00217068219366467,0.0110402862589183,0,54297.7392815264,263717.072318191,1803.43505511767
2.1,3.24063761314784,1.8587015646291,-0.00923030493411201,0.325756519608554,-0.0107436135062806,0.0275624871941828,-8.85563387675235e-19,0.000714900897479165,-0.0027283063972412,-1.48547274281534e-15,0.0782169453383449,0.247539574270209,0,0.0021565254639313,0.0109264089286967,0,54281.2446242414,265248.654486056,1810.48707340318
2.2,3.23956684911245,1.86144416110241,-0.00923030493411158,0.327058324413473,-0.0106714362623374,0.0272893275484887,-1.8058319358963e-18,0.000728815356133783,-0.00273533392207881,-8.55488236569124e-16,0.0784318813206521,0.248626443092821,0,0.00214232964808048,0.0108120278184458,0,54264.8634496259,266783.207044179,1817.46719466791
2.3,3.23850337221352,1.86415940666627,-0.00923030493411176,0.328347244344175,-0.010597872364135,0.0270154709004494,-4.30747714836533e-19,0.000742634981990342,-0.00274224823106195,-2.00354064819682e-15,0.0786453957583721,0.249701848585803,0,0.00212809500339972,0.010697148201956,0,54248.5977131196,268320.437867481,1824.37520816707
2.4,3.23744732063901,1.8668472321851,-0.00923030493411186,0.329623225947469,-0.0105229313946933,0.0267409285290965,3.25125022581254e-19,0.000756357774882144,-0.0027490501590659,-1.77068075540421e-15,0.0788574847816462,0.250765741165823,0,0.00211382178792974,0.010581775375897,0,54232.4493565686,269860.044211986,1831.21090643053
2.5,3.23639883160858,1.86950756964704,-0.00923030493411178,0.330886216326821,-0.0104466231361672,0.0264657116297016,-1.31177490923094e-19,0.000769981751021831,-0.00275574054354699,-1.44299404524208e-15,0.0790681445464511,0.25181807178037,0,0.00209951026032229,0.0104659146597328,0,54216.4203079544,271401.712595386,1837.97408524276
2.6,3.2353580413538,1.87214035215554,-0.00923030493411144,0.332136163144683,-0.0103689575680646,0.0261898313133405,-6.34801259439949e-19,0.000783504946578084,-0.00276232023009726,-2.71862599409359e-15,0.0792773712346676,0.252858791910016,0,0.00208516067998232,0.0103495713954374,0,54200.5124810854,272945.118686476,1844.66454362404
2.7,3.23432508509848,1.87474551392094,-0.00923030493411058,0.333373014624804,-0.010289944865393,0.0259132986063593,-1.13025479351175e-18,0.000796925415402328,-0.00276879006763053,-1.74194793223264e-15,0.0794851610541509,0.253887853570654,0,0.00207077330698269,0.0102327509472104,0,54184.7277753456,274489.927204655,1851.28208381013
2.8,3.23330009703927,1.87732299025196,-0.00923030493411194,0.334596719554508,-0.0102095953967863,0.0256361244499183,-5.05570287851145e-19,0.00081024123179807,-0.00277515091326741,-1.47083936813556e-15,0.0796915102387985,0.254905209315709,0,0.00205634840209257,0.0101154587012218,0,54169.0680753956,276035.791829591,1857.82651123288
2.9,3.23228321032631,1.87987271754714,-0.00923030493411182,0.335807227286947,-0.0101279197226808,0.0253583196997263,-8.30318496513006e-20,0.000823450485849087,-0.00278140362014945,-1.34685086197676e-15,0.079896415048619,0.255910812238328,0,0.00204188622676327,0.00999770006541212,0,54153.5352509677,277582.35512253,1864.29763449961
3,3.23127455704422,1.88239463328632,-0.00923030493411192,0.33700448774334,-0.0100449285933327,0.0250798951254922,-4.6079981438489e-19,0.000836551289038479,-0.00278754905026979,-9.51969451925454e-16,0.0800998717697997,0.25690461597354,0,0.00202738704312821,0.00987948046929432,0,54138.1311565266,279129.248458743,1870.69526537348
3.1,3.23027426819317,1.88488867602201,-0.00923030493411247,0.338188451415169,-0.00996063294699344,0.0248008614108568,-6.06718418972614e-19,0.000849541770842954,-0.00279358806576724,-1.46635214890483e-15,0.0803018767147737,0.257886574700395,0,0.00201285111394611,0.00976080536349855,0,54122.8576310524,280676.091973171,1877.01921875271
3.2,3.22928247367019,1.88735478537074,-0.00923030493411198,0.339359069366364,-0.0098750439078542,0.0245212291528535,3.41709134274124e-19,0.000862420081580328,-0.00279952153360519,-7.60262987109203e-16,0.080502426222287,0.258856643144077,0,0.00199827870268621,0.0096416802197723,0,54107.7164977521,282222.494518999,1883.26931265065
3.3,3.22829930225065,1.88979290200443,-0.00923030493411164,0.340516293235454,-0.00978817278420468,0.0242410088619631,-7.10680176606942e-19,0.000875184391715411,-0.00280535032432461,-2.38242266045281e-15,0.080701516657465,0.259814776577989,0,0.00198367007347144,0.00952211053061092,0,54092.7095638047,283768.053640443,1889.44536817487
3.4,3.22732488157001,1.8922029676417,-0.00923030493411172,0.341660075237698,-0.00970003106635882,0.023960210961724,1.3694577491033e-18,0.00088783288829708,-0.0028110753019277,-5.86044061699051e-16,0.0808991444118779,0.26076093082582,0,0.00196902549109268,0.0094021018088597,0,54077.8386201608,285312.355560625,1895.54720950634
3.5,3.22635933810565,1.89458492503916,-0.00923030493411148,0.342790368167184,-0.00961063042470271,0.0236788457886963,5.73279694218707e-21,0.000900363781927371,-0.00281669734024703,-1.91089494681729e-15,0.0810953059036064,0.261695062263578,0,0.00195434522095184,0.00928165958794125,0,54063.1054411969,286854.975184152,1901.57466387921
3.6,3.22540279715901,1.89693871798275,-0.00923030493411142,0.343907125398908,-0.00951998270767214,0.0233969235923545,1.36045715756732e-20,0.000912775302025715,-0.00282221730987509,-2.13961538761031e-15,0.0812899975773067,0.262617127821601,0,0.00193962952914717,0.00916078942077547,0,54048.5117845365,288395.476116908,1907.5275615597
3.7,3.22445538283785,1.89926429127898,-0.00923030493411136,0.345010300890821,-0.00942809993969188,0.023114454534976,1.94938894556032e-19,0.000925065699435734,-0.00282763608427317,-2.19216788634896e-15,0.0814832159042748,0.263527084986547,0,0.00192487868235958,0.00903949688040484,0,54034.0593907663,289933.410702279,1913.4057358253
3.8,3.22351721803879,1.90156159074623,-0.00923030493411178,0.346099849185858,-0.00933499431915538,0.0228314486917065,-1.91354398834828e-19,0.000937233244061364,-0.0028329545333321,-1.86387012483128e-15,0.0816749573825104,0.264424891803348,0,0.00191009294796629,0.00891778755925543,0,54019.749983226,291468.320075534,1919.20902294371
